Tempo,Saida
128,0
8108,0
15964,2
23876,20
31840,45
39792,83
47752,125
55772,176
63788,229
71804,282
79812,335
87828,379
95848,421
103860,462
111924,496
119988,521
128060,547
136116,572
144180,587
152244,606
160308,617
168380,633
176444,642
184508,654
192572,662
200628,670
208692,676
216756,682
224820,687
232892,690
240956,695
249020,697
257084,700
265144,702
273204,704
281268,706
289332,707
297404,708
305468,707
313540,710
321612,708
329668,712
337736,710
345808,712
353868,711
361940,713
370004,713
378068,714
386140,714
394208,715
402276,714
410352,715
418416,715
426484,716
434548,716
442620,717
450692,716
458752,716
466824,716
474896,716
482968,715
491028,713
499100,715
507172,713
515244,714
523308,712
531368,715
539436,713
547508,716
555576,714
563644,716
571708,715
579780,717
587852,716
595920,718
603992,716
612064,717
620132,717
628204,716
636276,716
644348,715
652420,716
660492,714
668552,716
676616,712
684680,715
692744,712
700812,715
708884,712
716956,714
725020,712
733088,715
741160,712
749232,715
757296,712
765364,716
773436,713
781508,716
789580,714
797644,717
805720,715
813792,717
821864,715
829932,716
838004,715
846076,715
854148,714
862220,713
870288,714
878360,712
886432,714
894496,711
902564,713
910628,711
918700,715
926772,712
934836,715
942912,713
950984,716
959048,713
967116,716
975188,714
983260,716
991332,714
999400,717
1007468,715
1015588,716
1023708,714
1031828,715
1039940,714
1048060,713
1056180,713
1064300,712
1072420,713
1080540,713
1088660,714
1096780,714
1104892,715
1113012,714
1121132,716
1129252,715
1137372,716
1145492,715
1153604,716
1161724,715
1169844,715
1177964,714
1186084,712
1194204,713
1202324,712
1210444,713
1218556,712
1226676,714
1234796,713
1242920,715
1251036,714
1259156,717
1267276,715
1275388,717
1283508,715
1291628,715
1299748,715
1307868,713
1315988,714
1324108,712
1332220,713
1340340,712
1348460,714
1356580,712
1364700,715
1372820,714
1380932,716
1389052,715
1397172,718
1405292,717
1413412,718
1421532,717
1429652,719
1437772,717
1445884,716
1454004,716
1462124,714
1470244,716
1478364,714
1486484,716
1494596,714
1502716,717
1510836,715
1518956,717
1527076,715
1535196,717
1543316,716
1551436,717
1559548,715
1567668,715
1575788,715
1583908,712
1592028,715
1600148,712
1608260,714
1616380,712
1624500,714
1632620,712
1640740,715
1648860,713
1656980,716
1665100,714
1673212,717
1681332,715
1689452,716
1697572,715
1705692,715
1713816,715
1721924,712
1730044,715
1738164,713
1746284,715
1754404,714
1762524,715
1770644,715
1778764,716
1786876,715
1794996,716
1803116,715
1811236,716
1819356,715
1827476,715
1835592,715
1843708,714
1851828,715
1859948,711
1868068,713
1876188,711
1884308,713
1892428,711
1900540,713
1908660,712
1916780,714
1924900,713
1933020,716
1941140,714
1949252,715
1957372,714
1965492,715
1973612,714
1981732,713
1989852,714
1997972,711
2006092,713
2014204,711
2022324,712
2030444,711
2038564,713
2046684,712
2054804,715
2062916,713
2071036,715
2079156,713
2087276,716
2095396,714
2103516,715
2111636,713
2119756,715
2127868,713
2135988,712
2144108,713
2152228,712
2160348,713
2168468,712
2176580,713
2184700,712
2192820,714
2200940,713
2209060,715
2217180,713
2225300,715
2233420,714
2241532,715
2249652,713
2257772,713
2265892,713
2274012,711
2282132,712
2290244,711
2298364,713
2306484,711
2314604,713
2322724,712
2330844,714
2338964,713
2347084,716
2355196,714
2363316,715
2371436,714
2379556,715
2387676,714
2395796,712
2403916,714
2412028,710
2420148,713
2428268,709
2436388,714
2444508,711
2452628,714
2460748,711
2468860,715
2476980,712
2485100,716
2493220,713
2501340,715
2509460,714
2517572,714
2525692,713
2533812,713
2541932,712
2550052,711
2558172,712
2566292,710
2574412,712
2582524,711
2590644,713
2598764,713
2606888,715
2615004,713
2623124,716
2631236,715
2639356,716
2647476,714
2655596,715
2663716,714
2671836,714
2679956,713
2688076,711
2696188,712
2704308,711
2712428,712
2720548,712
2728668,713
2736788,713
2744900,714
2753020,713
2761140,715
2769260,714
2777380,715
2785500,714
2793620,714
2801740,714
2809852,712
2817972,714
2826092,710
2834212,713
2842332,710
2850452,713
2858564,711
2866684,713
2874804,711
2882924,714
2891044,712
2899164,716
2907284,714
2915404,715
2923516,714
2931636,715
2939756,713
2947876,713
2955996,714
2964116,711
2972228,712
2980348,711
2988468,713
2996588,711

