Tempo,Saida
128,0
588,0
948,0
1308,0
1716,0
2128,0
2540,0
2932,0
3348,0
3756,0
4168,0
4580,0
4972,0
5388,0
5796,0
6208,0
6620,0
7012,0
7428,0
7836,0
8248,0
8660,0
9052,0
9468,0
9876,0
10288,0
10868,0
11548,0
12228,0
12908,0
13588,0
14268,0
14948,0
15628,0
16308,0
16988,0
17668,0
18348,0
19028,1
19708,1
20388,1
21068,2
21748,4
22428,5
23108,6
23788,7
24468,9
25148,10
25900,13
26664,13
27428,15
28196,18
28960,18
29724,21
30488,23
31256,27
32020,28
32788,30
33548,31
34316,35
35080,35
35852,39
36608,41
37376,46
38140,49
38904,52
39668,56
40436,60
41200,64
41964,68
42728,69
43496,72
44260,76
45024,80
45788,83
46556,88
47320,93
48084,97
48848,101
49700,106
50548,111
51400,114
52248,117
53100,123
53948,128
54800,134
55648,140
56500,143
57356,147
58200,152
59048,156
59900,161
60748,168
61600,172
62448,176
63300,180
64148,184
65000,189
65848,195
66700,199
67548,205
68400,207
69248,211
70100,215
70948,220
71800,225
72648,229
73500,233
74348,234
75200,239
76048,244
76900,249
77748,251
78600,254
79448,257
80300,261
81148,265
82000,270
82848,272
83700,275
84548,277
85400,282
86248,286
87100,290
87948,292
88800,294
89648,298
90500,301
91348,305
92200,307
93048,307
93900,311
94748,315
95600,318
96448,321
97300,322
98148,324
99000,329
99848,331
100700,334
101636,337
102568,339
103504,342
104440,346
105376,348
106308,349
107244,353
108180,356
109116,360
110048,362
110984,362
111920,366
112856,370
113788,373
114724,374
115660,377
116596,380
117528,384
118464,386
119400,386
120336,390
121268,393
122204,397
123140,398
124076,401
125008,404
125944,406
126880,407
127816,409
128748,413
129684,416
130620,416
131556,419
132488,422
133424,425
134360,426
135296,428
136228,430
137164,434
138100,434
139036,437
139968,440
140904,443
141840,444
142776,444
143708,446
144644,449
145580,450
146516,451
147448,454
148384,457
149320,458
150256,458
151188,461
152124,465
153060,465
153996,465
154928,468
155864,471
156800,472
157736,472
158668,475
159604,476
160540,478
161476,478
162408,481
163344,484
164280,483
165216,485
166148,487
167084,489
168020,490
168956,492
169888,494
170824,497
171760,495
172696,497
173628,499
174564,499
175500,500
176436,501
177368,504
178304,504
179240,504
180176,506
181108,509
182044,508
182980,510
183916,513
184848,515
185784,514
186720,515
187656,518
188588,519
189524,519
190460,521
191396,523
192328,523
193264,523
194200,525
195136,527
196068,525
197004,527
197940,528
198876,531
199808,529
200744,532
201680,534
202616,534
203548,534
204484,537
205420,538
206356,538
207288,539
208224,540
209160,541
210096,540
211028,542
211964,544
212900,543
213836,543
214768,546
215704,547
216640,544
217576,547
218508,549
219444,549
220380,548
221316,550
222248,552
223184,552
224120,552
225056,553
225988,555
226924,552
227860,554
228796,556
229728,556
230664,557
231600,558
232536,559
233468,557
234404,559
235340,561
236276,560
237208,559
238144,562
239080,563
240016,561
240948,562
241884,564
242820,564
243756,564
244688,565
245624,566
246560,566
247496,566
248428,567
249364,568
250300,568
251236,570
252168,572
253104,570
254040,570
254980,572
255908,572
256844,571
257780,572
258716,574
259648,573
260584,573
261520,574
262456,575
263388,573
264324,575
265260,577
266196,576
267128,576
268064,578
269000,579
269936,578
270868,579
271804,581
272740,579
273676,579
274608,581
275544,580
276484,580
277416,582
278348,582
279284,581
280220,581
281156,583
282088,583
283024,582
283960,584
284896,586
285828,585
286764,585
287700,586
288636,587
289568,586
290504,587
291440,588
292376,587
293308,586
294244,588
295180,587
296116,586
297048,588
297992,589
298920,587
299856,588
300788,590
301724,590
302660,589
303596,590
304528,591
305464,590
306400,591
307336,593
308268,592
309204,591
310140,592
311076,593
312008,592
312944,592
313880,594
314816,592
315748,592
316684,593
317620,595
318556,593
319496,594
320424,597
321360,594
322296,594
323228,596
324164,596
325100,594
326036,595
326968,598
327904,595
328840,596
329776,598
330708,598
331644,596
332580,598
333516,598
334448,596
335384,598
336320,599
337256,599
338188,597
339124,599
