Tempo,Saida
568796,786
569728,784
570664,784
571600,785
572536,782
573468,785
574404,784
575340,784
576276,785
577208,784
578144,784
579080,785
580016,784
580948,785
581884,785
582820,783
583756,785
584688,784
585624,784
586560,786
587496,783
588428,785
589364,784
590300,783
591236,785
592168,783
593104,784
594040,785
594976,783
595908,786
596844,785
597780,785
598716,785
599648,784
600584,786
601520,786
602456,783
603388,785
604324,783
605260,784
606196,785
607128,782
608064,785
609000,786
609936,784
610868,785
611804,784
612740,784
613676,787
614608,784
615544,785
616480,785
617416,784
618348,786
619284,783
620220,783
621156,785
622088,783
623024,784
623960,784
624896,784
625828,786
626764,783
627700,784
628636,786
629568,784
630504,787
631440,785
632376,783
633308,786
634244,784
635180,784
636116,785
637048,782
637984,784
638920,784
639856,784
640788,785
641724,784
642660,784
643596,786
644528,783
645464,786
646400,785
647336,785
648268,786
649204,783
650140,784
651076,785
652008,783
652944,785
653880,783
654816,783
655748,785
656684,783
657620,785
658556,785
659488,785
660424,786
661360,785
662296,784
663228,785
664164,783
665100,784
666036,784
666968,783
667904,784
668840,783
669776,783
670708,785
671644,783
672580,784
673516,784
674448,784
675384,786
676320,783
677256,785
678188,784
679124,783
680060,785
680996,785
681928,783
682864,785
683800,783
684736,784
685668,784
686604,782
687540,785
688476,784
689408,784
690344,786
691280,783
692216,786
693148,785
694084,783
695020,786
695956,784
696888,784
697824,786
698760,784
699696,785
700628,785
701564,783
702500,785
703436,784
704368,784
705304,785
706240,782
707176,784
708108,784
709044,784
709980,785
710916,783
711848,784
712784,785
713720,784
714656,785
715588,784
716524,783
717460,786
718396,784
719328,784
720264,786
721200,783
722136,785
723068,784
724004,784
724940,786
725876,784
726808,784
727744,784
728680,783
729616,785
730548,785
731484,783
732420,786
733356,783
734288,785
735224,785
736160,783
737096,785
738028,783
738964,783
739900,785
740836,782
741768,785
742704,785
743640,784
744576,785
745508,784
746444,784
747380,786
748316,783
749248,785
750184,785
751120,783
752056,785
752988,783
753924,784
754860,785
755796,782
756728,783
757664,783
758600,784
759536,785
760468,783
761404,784
762340,785
763276,783
764208,786
765144,784
766080,783
767016,785
767948,783
768884,783
769820,784
770756,782
771688,784
772624,783
773560,783
774496,785
775428,783
776364,783
777300,785
778236,783
779168,784
780104,785
781040,784
781976,784
782908,783
783844,784
784780,784
785716,782
786648,783
787584,782
788520,783
789456,785
790388,782
791324,784
792260,785
793196,784
794128,785
795064,783
796000,783
796936,785
797868,783
798804,784
799740,784
800676,782
801608,784
802544,783
803480,783
804416,785
805348,782
806284,784
807220,784
808156,784
809088,785
810024,784
810960,784
811896,785
812828,783
813764,785
814700,784
815636,784
816568,786
817504,784
818440,784
819376,784
820308,783
821244,785
822180,784
823116,784
824048,786
824984,783
825920,785
826856,785
827788,784
828724,785
829660,784
830596,784
831528,785
832464,783
833400,784
834336,785
835268,783
836204,784
837140,784
838076,784
839008,786
839944,782
840880,784
841816,785
842748,783
843684,785
844620,783
845556,784
846488,786
847424,784
848360,786
849296,784
850228,783
851164,785
852100,783
853036,784
853968,785
854904,783
855840,785
856776,783
857708,784
858644,785
859580,783
860516,784
861448,784
862384,783
863320,785
864256,784
865188,783
866124,785
867060,783
867996,784
868928,785
869864,783
870800,785
871736,783
872668,784
873604,785
874540,782
875476,785
876408,785
877344,783
878280,786
879216,783
880148,784
881084,786
882020,783
882956,784
883888,784
884824,782
885764,785
886696,782
887628,783
888564,785
889500,782
890436,784
891368,784
892304,783
893240,785
894176,783
895108,783
896044,785
896980,784
897916,785
898848,785
899784,783
900720,785
901656,783
902588,784
903524,784
904460,782
905396,784
906328,784
907272,784
908200,785
909136,783
910068,784
911004,785
911940,784
912876,785
913808,784
914744,784
915680,785
916616,784
917548,784
918484,785
919420,783
920356,784
921288,784
922224,784
923160,785
924096,782
925028,786
925964,785
926900,785
927836,786
928776,784
929704,785
930640,785
931576,784
932508,785
933444,784
934380,783
935316,785
936248,784
937184,784
938120,784
939056,782
939988,784
940924,784
941860,784
942796,786
943728,783
944664,784
945600,784
946536,783
947468,785
948404,784
949340,783
950280,785
951208,783
952144,784
953080,784
954016,782
954948,785
955884,783
956820,784
957756,785
958688,783
959624,785
960560,784
961496,783
962428,785
963364,784
964300,784
965236,785
966168,783
967104,785
968040,785
968976,783
969908,784
970844,783
971784,784
972716,785
973648,782
974584,784
975520,784
976456,784
977388,784
978324,783
979260,783
980196,785
981128,783
982064,784
983000,784
983936,783
984868,785
985804,783
986740,784
987676,786
988608,783
989544,785
990480,783
991416,784
992348,786
993292,783
994220,784
995156,785
996088,784
997024,785
997960,784
998896,783
999828,785
1000764,783
1001784,785
1002804,784
1003824,783
1004844,785
1005864,782
1006884,784
1007904,783
1008924,785
1009944,785
1010964,783
1011984,784
1013004,783
1014024,785
1015044,785
1016064,784
1017084,785
1018104,783
1019124,785
1020144,783
1021164,783
1022184,785
1023204,783
1024224,785
1025244,785
1026264,785
1027284,786
1028304,783
1029324,786
1030344,784
1031364,785
1032384,785
1033404,784
1034424,785
1035444,784
1036464,784
1037484,783
1038504,783
1039524,785
1040544,784
1041564,786
1042584,784
1043604,784
1044624,785
1045644,784
1046664,786
1047684,783
1048704,784
1049724,784
1050744,784
1051764,785
1052784,782
1053804,784
1054824,784
1055844,784
1056864,785
1057884,783
1058904,785
1059924,784
1060944,785
1061964,785
1062984,783
1064004,787
1065024,784
1066044,784
1067064,785
1068084,783
1069104,784
1070124,782
1071144,784
1072164,784
1073184,784
1074204,785
1075224,784
1076244,785
1077268,783
1078292,784
1079312,785
1080332,783
1081352,786
1082364,782
1083384,785
1084404,784
1085424,784
1086444,784
1087464,782
1088484,784
1089504,783
1090524,784
1091544,785
1092564,783
1093584,785
1094604,783
1095624,784
1096644,785
1097664,783
1098684,785
1099704,784
1100724,784
1101744,784
1102764,783
1103784,785
1104804,784
1105824,785
1106844,784
1107864,784
1108884,785
