Tempo,Saida
341000,746
341928,746
342864,745
343800,746
344736,745
345668,745
346604,746
347540,745
348476,745
349408,748
350344,746
351280,746
352216,748
353148,746
354084,748
355020,748
355956,746
356888,748
357824,746
358760,745
359696,747
360628,745
361564,746
362504,747
363436,746
364368,747
365304,748
366240,746
367176,748
368108,748
369044,748
369980,749
370916,749
371848,748
372784,749
373720,747
374656,747
375588,749
376524,745
377460,747
378396,747
379328,747
380264,749
381200,748
382136,747
383068,750
384012,748
384940,749
385876,750
386808,748
387744,750
388680,749
389616,747
390548,750
391484,749
392420,747
393356,750
394288,747
395224,748
396160,750
397096,747
398028,749
398964,751
399900,749
400836,750
401768,750
402704,748
403640,751
404576,749
405516,749
406444,750
407380,748
408316,749
409248,750
410184,749
411120,749
412056,749
412988,748
413924,751
414860,749
415796,749
416728,752
417664,748
418600,750
419536,750
420468,749
421404,750
422340,750
423276,748
424208,749
425144,748
426080,749
427020,750
427948,748
428884,749
429820,750
430756,748
431688,750
432624,751
433560,748
434496,750
435428,749
436364,749
437300,750
438236,749
439168,749
440104,751
441040,748
441976,749
442908,750
443844,748
444780,750
445716,750
446648,749
447584,750
448524,749
449456,750
450388,752
451324,749
452260,749
453196,751
454128,748
455064,750
456000,750
456936,749
457868,751
458804,749
459740,749
460676,750
461608,749
462544,749
463480,750
464416,748
465348,751
466284,750
467220,749
468156,750
469088,749
470032,749
470960,750
471896,749
472828,750
473764,751
474700,748
475636,749
476568,751
477504,749
478440,751
479376,750
480308,749
481244,751
482180,749
483116,751
484048,751
484984,748
485920,750
486856,750
487788,750
488724,751
489660,750
490596,749
491536,751
492464,750
493400,749
494336,751
495268,749
496204,750
497140,750
498076,749
499008,751
499944,752
500880,750
501816,752
502748,750
503684,750
504620,752
505556,750
506488,751
507424,752
508360,750
509296,751
510228,752
511164,749
512100,751
513040,750
513968,749
514904,751
515840,749
516776,751
517708,752
518644,750
519580,751
520516,752
521448,750
522384,752
523320,750
524256,750
525188,752
526124,749
527060,750
527996,751
528928,749
529864,751
530800,750
531736,749
532668,751
533604,750
534544,749
535476,751
536408,750
537344,750
538280,752
539216,750
540148,751
541084,751
542020,749
542956,751
543888,749
544824,749
545760,751
546696,749
547628,749
548564,751
549500,749
550436,751
551368,751
552304,749
553240,751
554176,750
555108,751
556052,751
556980,751
557916,749
558848,751
559784,749
560720,750
561656,751
562588,748
563524,750
564460,750
565396,749
566328,751
567264,751
568200,749
569136,751
570068,750
571004,751
571940,751
572876,749
573808,750
574744,749
575680,748
576616,749
577556,750
578484,749
579420,751
580356,749
581288,749
582224,751
583160,749
584096,750
585028,751
585964,749
586900,751
587836,751
588768,750
589704,751
590640,749
591576,749
592508,750
593444,748
594380,749
595316,750
596248,749
597184,750
598120,750
599060,749
599988,752
600924,750
601860,750
602796,751
603728,749
604664,750
605600,751
606536,749
607468,751
608404,751
609340,749
610276,750
611208,749
612144,749
613080,751
614016,749
614948,751
615884,752
616820,751
617756,751
618688,751
619624,750
620564,751
621496,750
622428,750
623364,751
624300,750
625236,750
626168,751
627104,749
628040,750
628976,751
629908,749
630844,750
631780,751
632716,751
633648,752
634584,750
635520,750
636456,751
637388,750
638324,752
639260,752
640196,749
641128,751
642068,750
643000,749
643936,751
644868,750
645804,750
646740,752
647676,750
648608,751
649544,753
650480,750
651416,751
652348,750
653284,750
654220,751
655156,750
656088,749
657024,752
657960,749
658896,750
659828,752
660764,748
661700,751
662636,751
663572,749
664504,751
665440,750
666376,750
667308,752
668244,750
669180,750
670116,752
671048,749
671984,751
672920,750
673856,749
674788,752
675724,750
676660,749
677596,752
678528,750
679464,751
680400,751
681336,749
682268,751
683204,751
684140,750
685076,750
686008,750
686944,749
687880,751
688816,750
689748,750
690684,752
691620,749
692556,749
693488,751
694424,749
695360,751
696296,751
697228,749
698164,752
699100,749
700036,751
700968,752
701904,749
702840,750
703776,751
704708,750
705644,752
706580,751
707516,749
708448,751
709384,751
710320,749
711256,751
712188,750
713124,750
714060,751
714996,749
715928,751
716864,751
717800,749
718736,751
719668,750
720604,750
721540,752
722476,750
723408,750
724344,752
725280,750
726216,751
727148,751
728084,749
729020,751
729956,750
730888,749
731824,752
732760,750
733696,751
734628,752
735564,750
736500,752
737436,751
738368,750
739304,752
740240,751
741176,750
742108,752
743044,750
743980,750
744916,751
745848,749
746784,750
747720,751
748656,749
749588,751
750524,751
751460,750
752396,751
753328,750
754264,750
755200,751
756136,750
757068,751
758004,751
758940,749
759876,751
760808,749
761744,749
762680,750
763616,749
764548,749
765484,751
766420,750
767356,751
768288,751
769224,749
770160,751
771096,751
772028,751
772964,752
773900,751
774836,749
775768,752
776704,749
777640,750
778576,751
779508,748
780444,750
781380,750
782316,750
783248,751
784184,751
785120,749
786056,752
786988,751
787924,751
788860,752
789796,749
790728,750
791664,750
792600,749
793536,750
794468,750
795404,749
796340,751
797276,749
798208,749
799144,752
800080,750
801016,751
801948,751
802884,750
803820,752
804756,752
805688,750
806624,751
807560,749
808496,749
809428,752
810364,748
811300,750
812236,751
813168,749
814104,751
815040,751
815976,749
816908,752
817844,751
818780,750
819716,752
820648,751
821584,751
822520,752
823456,750
824388,751
825324,752
826260,749
827196,751
828128,750
829064,751
830000,752
830936,750
831868,750
832804,753
833740,751
834676,753
835608,752
836544,750
837480,752
838416,752
839348,751
840284,752
841220,750
842156,750
843088,752
844024,750
844960,751
845896,751
846828,749
847764,752
848700,752
849636,751
850568,753
851504,751
852440,751
853376,752
854308,750
855244,752
856180,752
857116,750
858048,751
858984,752
859920,751
860856,751
861788,751
862724,750
863660,752
864596,751
865528,752
866464,752
867400,750
868336,751
869268,752
870204,750
871140,753
872076,751
873008,750
873944,752
874880,750
875816,751
876748,752
877684,749
878620,751
879556,751
880488,751
881424,752
882360,751
883296,751
884228,752
885164,750
886100,750
887036,751
887968,749
888904,751
889840,751
890776,750
891708,751
892644,751
893580,749
894516,751
895448,750
896384,750
897320,751
898256,750
899188,752
900124,752
901060,750
901996,751
902928,751
903864,749
904800,752
905736,750
906668,751
907604,752
908540,750
909476,750
910408,751
911344,749
912280,751
913216,751
914148,749
915084,751
916020,749
916956,751
917888,751
918824,749
919760,749
920696,751
921628,750
922564,751
923500,751
924436,749
925368,752
926304,750
927240,750
928176,752
929108,750
930044,750
930980,751
931916,749
932848,751
933784,752
934720,749
935656,751
936588,751
937524,750
938460,752
939396,750
940328,750
941264,752
942200,750
943136,751
944068,752
945004,749
945940,752
946876,750
947808,750
948744,752
949680,751
950616,750
951548,752
952484,749
953420,751
954356,752
955288,750
956224,752
957160,751
958096,750
959028,752
959964,751
960900,750
961836,751
962768,749
963704,750
964640,751
965576,749
966508,751
967444,751
968380,750
969316,751
970248,751
971184,750
972120,752
973056,750
973988,752
974924,752
975860,749
976796,750
977728,750
978664,749
979600,751
980536,749
981468,749
982404,751
983340,750
984276,751
985208,751
986144,749
987080,751
988016,752
988948,751
989884,751
990820,752
991756,750
992688,752
993624,750
994560,750
995496,751
996428,749
997364,751
998300,751
999236,750
1000168,753
1001188,751
1002208,751
1003228,752
1004248,751
1005268,752
1006288,752
1007308,750
1008328,752
1009348,750
1010368,751
1011388,751
1012408,750
1013428,751
1014448,749
1015468,751
1016488,752
1017508,751
1018528,753
1019548,751
1020568,752
1021588,752
1022608,750
1023628,753
1024648,750
1025668,752
1026688,751
1027708,750
1028728,752
1029748,750
1030768,750
1031788,752
1032808,750
1033828,753
1034848,751
1035868,751
1036888,753
1037908,751
1038928,754
1039948,750
1040968,751
1041988,752
1043008,749
1044028,752
1045048,750
1046068,751
1047088,752
1048108,750
1049128,752
1050148,752
1051168,752
1052188,753
1053208,751
1054228,752
1055248,752
1056268,751
1057288,752
1058308,749
1059328,751
1060348,751
1061368,751
1062388,752
1063408,750
1064428,752
1065448,752
1066468,751
1067488,753
1068508,751
1069528,752
1070548,751
1071568,750
1072588,753
1073608,751
1074628,751
1075648,752
1076668,751
1077688,752
1078708,751
1079728,750
1080748,752
1081768,750
1082788,752
1083808,752
1084828,751
1085848,752
1086868,750
1087888,752
1088908,752
1089928,750
1090948,752
1091968,749
1092988,752
1094008,751
1095028,750
1096048,752
1097068,750
1098088,752
1099108,751
1100128,751
1101148,753
1102168,749
1103188,751
1104208,752
1105228,751
1106248,751
1107268,750
1108288,750
1109308,752
1110328,749
1111348,751
1112368,750
1113388,751
1114408,752
1115428,750
1116448,752
1117468,751
1118488,751
1119508,752
1120528,749
1121548,751
1122568,750
1123588,750
1124608,752
1125628,750
1126648,752
1127668,750
1128688,750
1129708,752
1130728,749
1131748,751
1132768,751
1133788,751
1134808,752
1135828,750
1136848,752
1137868,751
1138888,750
1139908,752
1140928,750
1141948,751
1142968,752
1143988,751
1145008,752
1146028,751
1147048,751
1148068,751
1149088,750
1150108,752
1151128,750
1152148,751
1153168,752
1154188,751
1155208,753
1156228,751
1157248,752
1158268,752
1159288,751
1160308,752
1161328,751
1162348,751
1163368,753
1164388,750
1165408,752
1166428,752
1167448,751
1168468,753
1169488,751
1170508,752
1171528,752
1172548,752
1173568,753
1174588,751
1175608,753
1176628,752
1177648,751
1178668,753
1179688,750
1180708,752
1181728,751
1182748,750
1183768,753
1184788,751
1185812,752
1186836,752
1187856,750
1188876,753
1189896,751
1190908,751
1191928,753
1192948,750
1193968,753
1194988,750
1196008,751
1197028,752
1198048,750
1199068,752
1200088,752
1201108,752
1202128,753
1203148,751
1204168,753
1205188,753
1206208,752
1207228,753
1208248,751
1209268,752
1210288,751
1211308,750
1212328,752
1213348,750
1214368,751
1215388,751
1216408,752
1217428,754
1218448,751
1219468,752
1220488,751
1221508,751
1222528,753
1223548,751
1224568,752
1225588,751
1226608,751
1227628,752
1228648,751
1229668,751
1230688,751
1231708,750
1232728,752
1233748,752
1234768,752
1235788,752
1236808,751
1237828,753
1238848,751
1239868,751
1240888,751
1241908,750
1242928,751
1243948,751
1244968,751
1245988,752
1247008,750
1248028,753
1249048,752
1250068,751
1251088,753
1252108,750
1253128,752
1254148,752
1255168,751
1256188,753
1257208,750
1258228,752
1259248,751
1260268,750
1261288,752
1262308,750
1263328,751
1264348,752
1265368,751
1266388,752
1267408,752
1268428,752
1269448,752
1270468,751
1271488,753
1272508,751
1273528,751
1274548,753
1275568,751
1276588,752
1277608,751
1278628,752
1279648,753
1280668,750
1281688,752
1282708,751
1283728,753
1284748,753
1285768,750
1286788,752
1287808,751
1288828,752
1289848,753
1290868,749
1291888,752
1292908,751
1293928,751
1294948,752
1295968,750
1296988,752
1298008,751
1299028,751
1300048,753
1301068,750
1302088,751
1303108,751
1304128,751
1305148,753
1306168,750
1307188,751
1308208,752
1309228,750
1310248,752
1311268,749
1312288,751
1313308,752
1314328,751
1315348,752
1316368,751
1317388,752
1318408,751
1319428,750
1320448,752
1321468,751
1322488,751
1323508,752
1324528,751
1325548,752
1326568,751
1327588,751
1328608,752
1329628,751
1330648,752
1331668,751
1332688,750
1333708,753
1334728,750
1335748,752
1336768,752
1337788,751
1338808,752
1339828,750
1340848,752
1341868,752
1342888,750
1343908,753
1344928,750
1345948,752
1346968,752
1347988,751
1349008,753
1350028,751
1351048,751
1352068,752
1353088,750
1354108,753
1355128,751
1356148,752
1357168,752
1358188,750
1359208,752
1360228,751
1361248,751
1362268,753
1363288,750
1364308,752
1365328,751
1366348,752
1367368,753
1368388,750
1369408,752
1370428,751
1371448,751
1372468,753
1373488,750
1374508,753
1375528,753
1376548,753
1377568,753
1378588,751
1379608,752
1380628,752
1381648,751
1382668,753
1383688,752
1384708,753
1385728,753
1386748,752
1387768,754
1388788,751
1389808,752
1390828,753
1391848,752
1392868,753
1393888,751
1394908,753
1395928,752
1396948,751
1397968,753
1398988,751
1400008,752
1401028,753
1402048,751
1403068,753
1404088,751
1405108,752
1406128,753
1407148,753
1408168,753
1409188,751
1410208,751
1411228,752
1412248,750
1413268,753
1414288,752
1415308,751
1416328,753
1417348,751
1418368,752
1419388,752
1420408,751
1421428,752
1422448,751
1423468,753
1424488,752
1425508,751
1426528,752
1427548,750
1428568,751
1429588,752
1430608,750
1431628,752
1432648,750
1433668,753
1434688,753
1435708,751
1436728,752
1437748,751
1438768,752
1439788,753
1440808,751
1441828,753
1442848,750
1443868,752
1444888,752
1445908,750
1446932,752
1447956,750
1448976,751
1449996,753
1451016,751
1452028,751
1453048,750
1454068,752
1455088,753
1456108,751
1457128,752
1458148,750
1459168,750
1460188,752
1461208,748
1462228,751
1463248,751
1464268,750
1465288,752
1466308,750
1467328,752
1468348,752
1469368,751
1470388,752
1471408,750
1472428,752
1473448,751
1474468,751
1475488,752
1476508,750
1477528,751
1478548,752
1479568,750
1480588,752
1481608,750
1482628,751
1483648,753
1484668,751
1485688,753
1486708,752
1487728,752
1488748,752
1489768,750
1490788,752
1491808,750
1492828,750
1493848,752
1494868,750
1495888,752
1496908,751
1497928,751
1498948,753
1499968,752
1500988,753
1502008,752
1503028,751
1504048,753
1505068,751
1506088,753
1507108,752
1508128,750
1509148,753
1510168,750
1511188,752
1512208,751
1513228,750
1514248,753
1515268,751
1516288,753
1517308,753
1518328,751
1519348,753
1520368,751
1521388,752
1522408,753
1523428,750
1524448,752
1525468,751
1526488,751
1527508,753
1528528,750
1529548,752
1530568,751
1531588,751
1532608,753
1533628,751
1534648,753
1535668,752
1536688,752
1537708,753
1538728,750
1539748,751
1540768,751
1541788,751
1542808,752
1543828,750
1544848,751
1545868,752
1546888,752
1547908,753
1548928,750
1549948,753
1550968,751
1551988,751
1553008,752
1554028,750
1555048,752
1556068,752
1557088,752
1558108,753
1559128,750
1560148,752
1561168,751
1562188,751
1563208,753
1564228,751
1565248,752
1566268,752
1567288,752
1568308,752
1569328,751
1570348,751
1571368,753
1572388,751
1573408,753
1574428,752
1575448,752
1576468,753
1577488,751
1578508,753
1579528,751
1580548,751
1581568,752
1582588,751
1583608,753
1584628,752
1585648,751
1586668,753
1587688,752
1588708,753
1589728,752
1590748,752
1591768,753
1592788,751
1593808,753
1594828,753
1595848,751
1596868,754
1597888,751
1598908,752
1599928,753
1600948,752
1601968,753
1602988,751
1604008,753
1605028,753
1606048,752
1607068,754
1608088,752
1609108,753
1610128,753
1611148,750
1612168,753
1613188,752
1614208,752
1615228,753
1616248,751
1617268,753
1618288,751
1619308,752
1620328,753
1621348,752
1622368,753
1623388,752
1624408,752
1625428,753
1626448,751
1627468,752
1628488,751
1629508,751
1630528,753
1631548,750
1632568,752
1633588,752
1634608,751
1635628,753
1636648,750
1637668,752
1638688,753
1639708,752
1640728,753
1641748,750
1642768,751
1643788,751
1644808,750
1645828,752
1646848,751
1647868,751
1648888,752
1649908,751
1650928,754
1651948,751
1652968,751
1653988,754
1655008,751
1656028,753
1657048,751
1658068,752
1659088,752
1660108,750
1661128,752
1662148,751
1663168,751
1664188,752
1665208,751
1666228,752
1667248,752
1668268,751
1669288,753
1670308,750
1671328,752
1672348,752
1673368,752
1674388,752
1675408,750
1676428,751
1677448,751
1678468,750
1679488,752
1680508,750
1681528,752
1682548,752
1683568,751
1684588,753
1685608,751
1686628,752
1687648,753
1688668,751
1689688,754
1690708,750
1691728,751
1692748,752
1693768,750
1694788,752
1695808,751
1696828,752
1697848,752
1698868,751
1699888,753
1700908,753
1701928,753
1702948,753
1703968,752
1704988,754
1706008,753
1707028,752
1708052,753
1709076,751
1710096,753
1711116,751
1712136,751
1713148,753
1714168,751
1715188,753
1716208,753
1717228,753
1718248,754
1719268,751
1720288,753
1721308,752
1722328,753
1723348,754
1724368,751
1725388,752
1726408,752
1727428,751
1728448,753
1729468,750
1730488,752
1731508,753
1732528,751
1733548,754
1734568,752
1735588,752
1736608,752
1737628,752
1738648,754
1739668,752
1740688,751
1741708,752
1742728,751
1743748,754
1744768,751
1745788,752
1746808,754
1747828,752
1748848,753
1749868,752
1750888,752
1751908,753
1752928,751
1753948,754
1754968,753
1755988,753
1757008,754
1758028,751
1759048,753
1760068,752
1761088,751
1762108,753
1763128,751
1764148,753
1765168,753
1766188,752
1767208,754
1768228,751
1769248,753
1770268,753
1771288,751
1772308,754
1773328,751
1774348,752
1775368,753
1776388,751
1777408,753
1778428,751
1779448,752
1780468,753
1781488,751
1782508,753
1783528,752
1784548,753
1785568,754
1786588,751
1787608,753
1788628,752
1789648,752
1790668,753
1791688,751
1792708,752
1793728,751
1794748,752
1795768,753
1796788,751
1797808,753
1798828,751
1799848,752
1800868,754
1801888,751
1802908,753
1803928,752
1804948,753
1805968,754
1806988,751
1808008,753
1809028,753
1810048,752
1811068,753
1812088,751
1813108,754
1814128,752
1815148,752
1816168,754
1817188,751
1818208,753
1819228,753
1820248,752
1821268,753
1822288,751
1823308,753
1824328,753
1825348,753
1826368,754
1827388,752
1828408,752
1829428,752
1830448,751
1831468,753
1832488,751
1833508,753
1834528,754
1835548,751
1836568,754
1837588,753
1838608,753
1839628,753
1840648,752
1841668,753
1842688,751
1843708,752
1844728,753
1845748,752
1846768,753
1847788,752
1848808,751
1849828,753
1850848,751
1851868,752
1852888,752
1853908,751
1854928,754
1855948,752
1856968,754
1857988,752
1859008,751
1860028,753
1861048,750
1862068,752
1863088,752
1864108,750
1865128,753
1866148,752
1867168,753
1868188,753
1869208,751
1870228,752
1871248,751
1872268,752
1873288,754
1874308,751
1875328,753
1876348,751
1877368,752
1878388,752
1879408,750
1880428,752
1881448,751
1882468,751
1883488,754
1884508,751
1885528,753
1886548,752
1887568,752
1888588,753
1889608,751
1890628,753
1891648,751
1892668,751
1893688,752
1894708,750
1895728,752
1896748,751
1897768,751
1898788,753
1899808,750
1900828,752
1901848,752
1902868,751
1903888,754
1904908,752
1905928,753
1906948,751
1907968,751
1908988,753
1910008,751
1911028,751
1912048,752
1913068,750
1914088,753
1915108,752
1916128,752
1917148,754
1918168,753
1919188,754
1920208,751
1921228,752
1922248,753
1923268,751
1924288,753
1925308,752
1926328,751
1927348,753
1928368,751
1929388,753
1930408,751
1931428,751
1932448,752
1933468,752
1934488,754
1935508,753
1936528,751
1937548,753
1938568,752
1939588,753
1940608,752
1941628,751
1942648,753
1943668,751
1944688,752
1945708,752
1946728,751
1947748,753
1948768,752
1949788,753
1950808,754
1951828,752
1952848,753
1953868,751
1954888,753
1955908,754
1956928,751
1957948,754
1958968,751
1959988,753
1961008,752
1962028,751
1963048,752
1964068,752
1965088,753
1966108,753
1967128,753
1968148,754
1969172,751
1970196,751
1971216,754
1972236,751
1973256,754
1974268,752
1975288,752
1976308,753
1977328,751
1978348,752
1979368,752
1980388,752
1981408,753
1982428,751
1983448,754
1984468,753
1985488,752
1986508,754
1987528,751
1988548,753
1989568,753
1990588,752
1991608,753
1992628,751
1993648,753
1994668,752
1995688,751
1996708,753
1997728,751
1998748,752
1999768,752
2000788,752
2001808,753
2002828,751
2003848,753
2004868,754
2005888,752
2006908,754
2007928,751
2008948,752
2009968,753
2010988,751
2012008,753
2013028,752
2014048,752
2015068,753
2016088,752
2017108,753
2018128,752
2019148,752
2020168,753
2021188,751
2022208,753
2023228,753
2024248,752
2025268,754
2026288,752
2027308,753
2028328,753
2029348,752
2030368,754
2031388,751
2032408,752
2033428,754
2034448,752
2035468,754
2036488,752
2037508,754
2038528,754
2039548,752
2040568,754
2041588,752
2042608,752
2043628,753
2044648,751
2045668,754
2046688,752
2047708,752
2048728,753
2049748,751
2050768,754
2051788,752
2052808,752
2053828,753
2054848,752
2055868,755
2056888,752
2057908,753
2058928,753
2059948,751
2060968,754
2061988,751
2063008,751
2064028,753
2065048,751
2066068,753
2067088,752
2068108,752
2069128,754
2070148,751
2071168,753
2072188,753
2073208,753
2074228,754
2075248,751
2076268,752
2077288,752
2078308,751
2079328,753
2080348,750
2081368,752
2082388,752
2083408,752
2084428,753
2085448,751
2086468,753
2087488,753
2088508,753
2089528,754
2090548,751
2091568,751
2092588,752
2093608,751
2094628,753
2095648,752
2096668,751
2097688,753
2098708,751
2099728,752
2100748,752
2101768,751
2102788,753
2103808,752
2104828,753
2105848,753
2106868,752
2107888,752
2108908,750
2109928,751
2110948,752
2111968,750
2112988,752
2114008,751
2115028,752
2116048,752
2117068,752
2118088,753
2119108,751
2120128,752
2121148,753
2122168,751
2123188,754
2124208,750
2125228,752
2126248,753
2127268,750
2128288,753
2129308,751
2130328,751
2131348,752
2132368,750
2133388,754
2134408,752
2135428,753
2136448,754
2137468,752
2138488,753
2139508,752
2140528,752
2141548,753
2142568,750
2143588,752
2144608,752
2145628,752
2146648,753
2147668,751
2148688,753
2149708,753
2150728,752
2151748,753
2152768,751
2153788,753
2154808,752
2155828,752
2156848,754
2157868,750
2158888,752
2159908,753
2160928,751
2161948,753
2162968,751
2163988,753
2165008,752
2166028,752
2167048,755
2168068,752
2169088,752
2170108,752
2171128,752
2172148,753
2173168,751
2174188,753
2175208,753
2176228,752
2177248,753
2178268,751
2179288,752
2180308,753
2181328,752
2182348,753
2183368,752
2184388,753
2185408,753
2186428,752
2187448,753
2188468,753
2189488,752
2190508,753
2191528,751
2192548,753
2193568,753
2194588,751
2195608,754
2196628,752
2197648,754
2198668,753
2199688,751
2200708,753
2201728,751
2202748,752
2203768,753
2204788,751
2205808,753
2206828,751
2207848,752
2208868,753
2209888,751
2210908,752
2211928,751
2212948,752
2213968,753
2214988,751
2216008,753
2217028,751
2218048,752
2219068,752
2220088,750
2221108,752
2222128,751
2223148,752
2224168,754
2225188,751
2226208,753
2227228,751
2228248,751
2229268,753
2230292,750
2231316,752
2232336,750
2233356,751
2234376,754
2235388,751
2236408,752
2237428,751
2238448,751
2239468,754
2240488,751
2241508,752
2242528,752
2243548,751
2244568,754
2245588,751
2246608,752
2247628,752
2248648,751
2249668,753
2250688,751
2251708,752
2252728,752
2253748,751
2254768,753
2255788,752
2256808,752
2257828,752
2258848,752
2259868,753
2260888,751
2261908,751
2262928,752
2263948,751
2264968,753
2265988,751
2267008,751
2268028,753
2269048,751
2270068,753
2271088,752
2272108,751
2273128,754
2274148,752
2275168,753
2276188,753
2277208,752
2278228,753
2279248,750
2280268,752
2281288,752
2282308,751
2283328,753
2284348,752
2285368,753
2286388,753
2287408,751
2288428,753
2289448,752
2290468,752
2291488,752
2292508,751
2293528,754
2294548,750
2295568,752
2296588,753
2297608,751
2298628,752
2299648,750
2300668,752
2301688,753
2302708,750
2303728,752
2304748,752
2305768,753
2306788,754
2307808,751
2308828,753
2309848,750
2310868,751
2311888,752
2312908,750
2313928,752
2314948,751
2315968,751
2316988,754
2318008,751
2319028,753
2320048,752
2321068,752
2322088,753
2323108,751
2324128,752
2325148,752
2326168,751
2327188,753
2328208,750
2329228,751
2330248,751
2331268,750
2332288,752
2333308,751
2334328,752
2335348,753
2336368,751
2337388,754
2338408,752
2339428,752
2340448,752
2341468,751
2342488,752
2343508,751
2344528,751
2345548,753
2346568,751
2347588,753
2348608,751
2349628,752
2350648,753
2351668,752
2352688,753
2353708,752
2354728,752
2355748,753
2356768,751
2357788,753
2358808,752
2359828,752
2360848,753
2361868,751
2362888,752
2363908,753
2364928,751
2365948,754
2366968,753
2367988,754
2369008,754
2370028,752
2371048,754
2372068,751
2373088,753
2374108,754
2375128,752
2376148,754
2377168,752
2378188,753
2379208,753
2380228,751
2381248,753
2382268,751
2383288,753
2384308,755
2385328,752
2386348,754
2387368,752
2388388,753
2389408,754
2390428,751
2391448,753
2392468,751
2393488,752
2394508,753
2395528,751
2396548,753
2397568,752
2398588,752
2399608,754
2400628,752
2401648,753
2402668,751
2403688,752
2404708,753
2405728,752
2406748,752
2407768,752
2408788,752
2409808,753
2410828,750
2411848,752
2412868,752
2413888,752
2414908,753
2415928,751
2416948,753
2417968,753
2418988,751
2420008,753
2421028,750
2422048,752
2423068,752
2424088,752
2425108,754
2426128,752
2427148,751
2428168,753
2429188,752
2430208,753
2431228,751
2432248,751
2433268,753
2434288,751
2435308,753
2436328,751
2437348,752
2438368,753
2439388,752
2440408,752
2441428,752
