Tempo, Uk, xhat, Erro, Saida
936276,1.10,0.12,16.00,610.00
944340,1.05,0.13,11.00,609.00
952396,1.10,0.13,12.00,614.00
960452,1.05,0.13,7.00,616.00
968460,1.07,0.13,5.00,619.00
976468,1.04,0.13,2.00,622.00
984476,1.04,0.13,-1.00,623.00
992500,1.03,0.13,-2.00,628.00
1000516,0.99,0.13,-7.00,629.00
1008580,1.00,0.13,-8.00,630.00
1016652,0.98,0.13,-9.00,633.00
1024724,0.96,0.13,-12.00,631.00
1032852,0.97,0.13,-10.00,633.00
1040980,0.93,0.13,-12.00,632.00
1049108,0.95,0.13,-11.00,630.00
1057236,0.94,0.13,-9.00,631.00
1065308,0.93,0.13,-10.00,626.00
1073436,0.96,0.13,-5.00,628.00
1081508,0.92,0.13,-7.00,623.00
1089580,0.98,0.13,-2.00,624.00
1097652,0.93,0.13,-3.00,620.00
1105724,0.99,0.13,1.00,620.00
1113788,0.96,0.13,1.00,616.00
1121852,1.01,0.13,5.00,617.00
1129916,0.98,0.13,4.00,614.00
1137980,1.02,0.13,7.00,615.00
1146044,1.00,0.13,6.00,613.00
1154100,1.03,0.13,8.00,614.00
1162156,1.01,0.13,7.00,613.00
1170220,1.04,0.13,8.00,615.00
1178284,1.02,0.13,6.00,615.00
1186348,1.04,0.13,6.00,615.00
1194412,1.04,0.13,6.00,618.00
1202476,1.02,0.13,3.00,617.00
1210540,1.04,0.13,4.00,620.00
1218596,1.01,0.13,1.00,620.00
1226652,1.03,0.13,1.00,623.00
1234716,1.00,0.13,-2.00,623.00
1242788,1.01,0.13,-2.00,623.00
1250868,1.00,0.13,-2.00,626.00
1258940,0.98,0.13,-5.00,624.00
1267012,1.00,0.13,-3.00,629.00
1275084,0.95,0.13,-8.00,626.00
1283156,0.99,0.13,-5.00,627.00
1291220,0.95,0.13,-6.00,626.00
1299292,0.98,0.13,-5.00,625.00
1307364,0.96,0.13,-4.00,626.00
1315436,0.96,0.13,-5.00,622.00
1323516,0.99,0.13,-1.00,624.00
1331588,0.95,0.13,-3.00,620.00
1339660,1.00,0.13,1.00,622.00
1347716,0.96,0.13,-1.00,618.00
1355788,1.01,0.13,3.00,620.00
1363844,0.97,0.13,1.00,618.00
1371908,1.01,0.13,3.00,619.00
1379972,0.98,0.13,2.00,617.00
1388028,1.02,0.13,4.00,617.00
1396092,1.00,0.13,4.00,617.00
1404148,1.02,0.13,4.00,617.00
1412204,1.01,0.13,4.00,618.00
1420260,1.01,0.13,3.00,617.00
1428324,1.03,0.13,4.00,620.00
1436388,1.00,0.13,1.00,618.00
1444444,1.03,0.13,3.00,620.00
1452508,1.00,0.13,1.00,620.00
1460564,1.02,0.13,1.00,621.00
1468612,1.00,0.13,0.00,622.00
1476652,1.00,0.13,-1.00,622.00
1484716,1.00,0.13,-1.00,624.00
1492788,0.99,0.13,-3.00,622.00
1500860,1.01,0.13,-1.00,625.00
1508932,1.01,0.13,46.00,623.00
1517044,1.08,0.13,48.00,625.00
1525156,1.09,0.13,46.00,623.00
1533268,1.16,0.13,48.00,624.00
1541388,1.17,0.13,47.00,626.00
1549508,1.20,0.13,45.00,625.00
1557612,1.25,0.13,46.00,630.00
1565724,1.24,0.13,41.00,633.00
1573836,1.27,0.13,38.00,635.00
1581956,1.28,0.13,36.00,640.00
1590068,1.28,0.13,31.00,647.00
1598180,1.26,0.14,24.00,650.00
1606300,1.28,0.14,21.00,656.00
1614420,1.25,0.14,15.00,660.00
1622532,1.25,0.14,11.00,667.00
1630644,1.21,0.14,4.00,672.00
1638708,1.20,0.14,-1.00,676.00
1646780,1.17,0.14,-5.00,677.00
1654852,1.17,0.14,-6.00,680.00
1662924,1.14,0.14,-9.00,682.00
1670996,1.13,0.14,-11.00,686.00
1679124,1.09,0.14,-15.00,686.00
1687244,1.10,0.14,-15.00,687.00
1695364,1.07,0.14,-16.00,685.00
1703484,1.08,0.14,-14.00,684.00
1711604,1.06,0.14,-13.00,682.00
1719724,1.07,0.14,-11.00,683.00
1727844,1.05,0.14,-12.00,681.00
1735964,1.06,0.14,-10.00,678.00
1744084,1.06,0.14,-7.00,674.00
1752148,1.09,0.14,-3.00,675.00
1760212,1.06,0.14,-4.00,673.00
1768284,1.09,0.14,-2.00,671.00
1776340,1.09,0.14,0.00,667.00
1784388,1.12,0.14,4.00,668.00
1792452,1.10,0.14,3.00,666.00
1800508,1.13,0.14,5.00,664.00
1808572,1.13,0.14,7.00,663.00
1816628,1.15,0.14,8.00,665.00
1824684,1.13,0.14,6.00,662.00
1832748,1.17,0.14,9.00,662.00
1840812,1.16,0.14,9.00,664.00
1848876,1.16,0.14,7.00,665.00
1856940,1.16,0.14,6.00,665.00
1865004,1.17,0.14,6.00,665.00
1873068,1.17,0.14,6.00,668.00
1881124,1.15,0.14,3.00,669.00
1889180,1.16,0.14,2.00,670.00
1897244,1.15,0.14,1.00,669.00
1905308,1.17,0.14,2.00,673.00
1913372,1.13,0.14,-2.00,674.00
1921452,1.14,0.14,-3.00,676.00
1929532,1.11,0.14,-5.00,673.00
1937612,1.15,0.14,-2.00,675.00
1945684,1.11,0.14,-4.00,675.00
1953756,1.13,0.14,-4.00,678.00
1961836,1.09,0.14,-7.00,674.00
1969908,1.13,0.14,-3.00,674.00
1977988,1.10,0.14,-3.00,673.00
1986060,1.12,0.14,-2.00,675.00
1994140,1.09,0.14,-4.00,672.00
2002212,1.13,0.14,-1.00,670.00
2010292,1.12,0.14,1.00,671.00
2018340,1.12,0.14,0.00,672.00
2026388,1.11,0.14,-1.00,670.00
2034468,1.13,0.14,1.00,669.00
2042532,1.13,0.14,2.00,669.00
2050596,1.13,0.14,2.00,671.00
2058644,1.12,0.14,0.00,669.00
2066692,1.14,0.14,2.00,668.00
2074756,1.14,0.14,3.00,669.00
2082812,1.14,0.14,2.00,670.00
2090876,1.13,0.14,1.00,669.00
2098940,1.15,0.14,2.00,668.00
2107004,1.15,0.14,3.00,670.00
2115068,1.13,0.14,1.00,672.00
2123132,1.13,0.14,-1.00,672.00
2131212,1.13,0.14,-1.00,669.00
2139292,1.15,0.14,2.00,672.00
2147348,1.12,0.14,-1.00,672.00
2155420,1.14,0.14,-1.00,673.00
2163500,1.12,0.14,-2.00,671.00
2171564,1.14,0.14,0.00,672.00
2179620,1.12,0.14,-1.00,672.00
2187700,1.13,0.14,-1.00,673.00
2195780,1.11,0.14,-2.00,671.00
2203844,1.14,0.14,0.00,671.00
2211876,1.12,0.14,0.00,672.00
2219924,1.12,0.14,-1.00,674.00
2228004,1.11,0.14,-3.00,671.00
2236068,1.14,0.14,0.00,671.00
2244108,1.12,0.14,0.00,672.00
2252164,1.12,0.14,-1.00,673.00
2260244,1.11,0.14,-2.00,670.00
2268324,1.14,0.14,1.00,671.00
2276372,1.12,0.14,0.00,671.00
2284404,1.13,0.14,0.00,672.00
2292460,1.11,0.14,-1.00,670.00
2300540,1.14,0.14,1.00,670.00
2308604,1.13,0.14,1.00,671.00
2316660,1.13,0.14,0.00,672.00
2324716,1.12,0.14,-1.00,670.00
2332796,1.14,0.14,1.00,670.00
2340852,1.13,0.14,1.00,671.00
2348908,1.13,0.14,0.00,672.00
2356964,1.12,0.14,-1.00,671.00
2365028,1.13,0.14,0.00,669.00
2373084,1.14,0.14,2.00,672.00
2381148,1.11,0.14,-1.00,671.00
2389212,1.13,0.14,0.00,671.00
2397244,1.12,0.14,0.00,669.00
2405292,1.14,0.14,2.00,672.00
2413356,1.11,0.14,-1.00,672.00
2421436,1.13,0.14,-1.00,671.00
2429500,1.12,0.14,0.00,669.00
2437556,1.14,0.14,2.00,672.00
2445620,1.11,0.14,-1.00,671.00
2453684,1.14,0.14,0.00,671.00
2461724,1.12,0.14,0.00,669.00
2469772,1.15,0.14,2.00,671.00
2477828,1.12,0.14,0.00,671.00
2485868,1.13,0.14,0.00,670.00
2493924,1.13,0.14,1.00,668.00
2501996,1.15,0.14,3.00,671.00
2510068,1.08,0.14,-50.00,670.00
2518204,1.07,0.14,-49.00,670.00
2526340,1.01,0.14,-49.00,668.00
2534468,1.00,0.14,-47.00,669.00
2542588,0.94,0.14,-48.00,669.00
2550716,0.92,0.14,-48.00,667.00
2558852,0.89,0.14,-46.00,661.00
2566988,0.89,0.13,-40.00,662.00
2575116,0.83,0.14,-41.00,656.00
2583252,0.87,0.13,-35.00,651.00
2591380,0.84,0.13,-30.00,648.00
2599508,0.84,0.13,-27.00,641.00
2607636,0.87,0.13,-20.00,636.00
2615764,0.87,0.13,-15.00,630.00
2623892,0.90,0.13,-9.00,625.00
2631964,0.91,0.13,-4.00,618.00
2640044,0.95,0.13,3.00,615.00
2648100,0.95,0.13,6.00,610.00
2656156,1.00,0.13,11.00,609.00
2664268,0.99,0.13,12.00,603.00
2672380,1.06,0.12,18.00,604.00
2680492,1.04,0.13,17.00,600.00
2688612,1.10,0.12,21.00,604.00
2696724,1.06,0.13,17.00,602.00
2704844,1.12,0.12,19.00,607.00
2712964,1.07,0.13,14.00,606.00
2721076,1.12,0.12,15.00,613.00
2729196,1.05,0.13,8.00,613.00
2737252,1.10,0.13,8.00,618.00
2745316,1.05,0.13,3.00,621.00
2753372,1.06,0.13,0.00,623.00
2761428,1.04,0.13,-2.00,627.00
2769508,1.02,0.13,-6.00,629.00
2777588,1.00,0.13,-8.00,631.00
2785660,0.98,0.13,-10.00,634.00
2793788,0.96,0.13,-13.00,632.00
2801916,0.97,0.13,-11.00,635.00
2810044,0.93,0.13,-14.00,633.00
2818172,0.95,0.13,-12.00,632.00
2826292,0.93,0.13,-11.00,633.00
2834412,0.92,0.13,-12.00,630.00
2842540,0.94,0.13,-9.00,628.00
2850620,0.93,0.13,-7.00,626.00
2858700,0.94,0.13,-5.00,623.00
2866780,0.96,0.13,-2.00,622.00
2874868,0.95,0.13,-1.00,619.00
2882948,0.98,0.13,2.00,619.00
2891012,0.97,0.13,2.00,616.00
2899076,1.00,0.13,5.00,615.00
2907132,0.99,0.13,6.00,613.00
2915196,1.02,0.13,8.00,614.00
2923260,1.01,0.13,7.00,612.00
2931324,1.04,0.13,9.00,613.00
2939388,1.02,0.13,8.00,612.00
2947452,1.05,0.13,9.00,614.00
2955516,1.03,0.13,7.00,613.00
2963580,1.06,0.13,8.00,616.00
2971644,1.03,0.13,5.00,616.00
2979708,1.05,0.13,5.00,619.00
2987772,1.02,0.13,2.00,620.00
2995836,1.03,0.13,1.00,621.00
3003892,1.02,0.13,0.00,623.00
3011948,1.01,0.13,-2.00,622.00
3020028,1.02,0.13,-1.00,626.00
3028108,0.98,0.13,-5.00,624.00
3036180,1.01,0.13,-3.00,627.00
3044252,0.97,0.13,-6.00,626.00
3052332,1.00,0.13,-5.00,627.00
3060412,0.97,0.13,-6.00,627.00
3068492,0.98,0.13,-6.00,625.00
3076572,0.98,0.13,-4.00,626.00
3084652,0.96,0.13,-5.00,625.00
3092732,0.97,0.13,-4.00,625.00
3100812,0.96,0.13,-4.00,623.00
3108884,0.98,0.13,-2.00,622.00
3116956,0.98,0.13,-1.00,621.00
3125028,0.99,0.13,0.00,619.00
3133084,1.00,0.13,2.00,620.00
3141148,0.98,0.13,1.00,617.00
3149212,1.02,0.13,4.00,619.00
3157276,0.99,0.13,2.00,616.00
3165340,1.03,0.13,5.00,618.00
3173404,1.00,0.13,3.00,616.00
3181468,1.03,0.13,5.00,620.00
3189540,0.99,0.13,1.00,617.00
3197604,1.04,0.13,4.00,620.00
3205668,0.99,0.13,1.00,619.00
3213732,1.03,0.13,2.00,620.00
3221796,1.00,0.13,1.00,620.00
3229860,1.02,0.13,1.00,620.00
3237924,1.01,0.13,1.00,623.00
3245988,0.99,0.13,-2.00,620.00
3254068,1.02,0.13,1.00,624.00
3262132,0.97,0.13,-3.00,621.00
3270196,1.02,0.13,0.00,624.00
3278252,0.97,0.13,-3.00,622.00
3286332,1.01,0.13,-1.00,623.00
3294412,0.98,0.13,-2.00,623.00
3302484,1.00,0.13,-2.00,622.00
3310556,0.99,0.13,-1.00,623.00
3318636,0.99,0.13,-2.00,621.00
3326700,1.00,0.13,0.00,623.00
3334748,0.98,0.13,-2.00,621.00
3342812,1.00,0.13,0.00,621.00
3350852,0.99,0.13,0.00,621.00
3358892,1.00,0.13,0.00,620.00
3366940,1.00,0.13,1.00,622.00
3374996,0.98,0.13,-1.00,619.00
3383076,1.02,0.13,2.00,620.00
3391140,0.99,0.13,1.00,618.00
3399204,1.02,0.13,3.00,620.00
3407268,0.99,0.13,1.00,618.00
3415332,1.03,0.13,3.00,621.00
3423388,0.99,0.13,0.00,618.00
3431436,1.03,0.13,3.00,621.00
3439484,0.99,0.13,0.00,619.00
3447540,1.03,0.13,2.00,621.00
3455596,0.99,0.13,0.00,621.00
3463636,1.01,0.13,0.00,621.00
3471676,1.00,0.13,0.00,623.00
3479724,0.99,0.13,-2.00,621.00
3487780,1.01,0.13,0.00,623.00
3495828,0.98,0.13,-2.00,619.00
3503908,1.03,0.13,2.00,624.00
3511972,0.97,0.13,-3.00,620.00
3520052,1.03,0.13,1.00,623.00
3528116,0.97,0.13,-2.00,621.00
3536180,1.02,0.13,0.00,623.00
3544236,0.98,0.13,-2.00,620.00
3552308,1.02,0.13,1.00,621.00
3560356,0.99,0.13,0.00,622.00
3568412,1.00,0.13,-1.00,620.00
3576484,1.01,0.13,1.00,622.00
3584556,0.99,0.13,-1.00,620.00
3592636,1.01,0.13,1.00,622.00
3600708,0.98,0.13,-1.00,621.00
3608772,1.01,0.13,0.00,621.00
3616812,0.99,0.13,0.00,622.00
3624860,0.99,0.13,-1.00,621.00
3632924,1.00,0.13,0.00,622.00
3640972,0.99,0.13,-1.00,620.00
3649052,1.01,0.13,1.00,623.00
3657116,0.98,0.13,-2.00,619.00
3665196,1.03,0.13,2.00,622.00
3673268,0.98,0.13,-1.00,620.00
3681348,1.02,0.13,1.00,622.00
3689412,0.98,0.13,-1.00,621.00
3697476,1.01,0.13,0.00,621.00
3705516,0.99,0.13,0.00,622.00
3713572,0.99,0.13,-1.00,620.00
3721652,1.01,0.13,1.00,622.00
3729724,0.99,0.13,-1.00,620.00
3737804,1.01,0.13,1.00,623.00
3745868,0.97,0.13,-2.00,620.00
3753940,1.02,0.13,1.00,622.00
3762012,0.98,0.13,-1.00,620.00
3770092,1.02,0.13,1.00,621.00
3778148,0.99,0.13,0.00,621.00
3786188,1.00,0.13,0.00,621.00
3794228,0.99,0.13,0.00,621.00
3802268,1.00,0.13,0.00,620.00
3810316,1.00,0.13,1.00,620.00
3818372,1.00,0.13,1.00,619.00
3826436,1.01,0.13,2.00,622.00
3834508,0.99,0.13,-1.00,620.00
3842588,1.02,0.13,1.00,621.00
3850644,0.99,0.13,0.00,621.00
3858684,1.01,0.13,0.00,621.00
3866724,1.00,0.13,0.00,622.00
3874772,0.99,0.13,-1.00,620.00
3882852,1.01,0.13,1.00,623.00
3890916,0.98,0.13,-2.00,620.00
3898996,1.02,0.13,1.00,623.00
3907068,0.97,0.13,-2.00,620.00
3915148,1.02,0.13,1.00,623.00
3923220,0.97,0.13,-2.00,620.00
3931300,1.02,0.13,1.00,622.00
3939364,0.98,0.13,-1.00,622.00
3947436,1.00,0.13,-1.00,621.00
3955500,0.99,0.13,0.00,623.00
3963556,0.98,0.13,-2.00,620.00
3971636,1.01,0.13,1.00,623.00
3979700,0.97,0.13,-2.00,620.00
3987780,1.02,0.13,1.00,623.00
3995852,0.97,0.13,-2.00,621.00
4003916,1.01,0.13,0.00,622.00
4011964,0.93,0.13,-51.00,621.00
4020100,0.92,0.13,-50.00,621.00
4028236,0.87,0.13,-50.00,621.00
4036372,0.84,0.13,-50.00,619.00
4044508,0.81,0.13,-48.00,619.00
4052644,0.77,0.13,-48.00,615.00
4060780,0.76,0.13,-44.00,614.00
4068924,0.72,0.13,-43.00,609.00
4077068,0.73,0.12,-38.00,604.00
4085204,0.72,0.12,-33.00,598.00
4093340,0.73,0.12,-27.00,591.00
4101476,0.75,0.12,-20.00,586.00
4109612,0.75,0.12,-15.00,577.00
4117748,0.80,0.12,-6.00,569.00
4125820,0.83,0.12,2.00,564.00
4133876,0.86,0.12,7.00,561.00
4141940,0.87,0.12,10.00,555.00
4150060,0.92,0.11,16.00,553.00
4158180,0.93,0.11,18.00,551.00
4166300,0.96,0.11,20.00,552.00
4174420,0.96,0.11,19.00,551.00
4182532,0.99,0.11,20.00,550.00
4190644,1.01,0.11,21.00,553.00
4198764,1.00,0.11,18.00,557.00
4206876,1.00,0.12,14.00,556.00
4214996,1.02,0.12,15.00,563.00
4223116,0.97,0.12,8.00,565.00
4231180,1.00,0.12,6.00,570.00
4239244,0.95,0.12,1.00,576.00
4247308,0.93,0.12,-5.00,576.00
4255388,0.93,0.12,-5.00,583.00
4263468,0.87,0.12,-12.00,583.00
4271596,0.89,0.12,-12.00,587.00
4279724,0.83,0.12,-16.00,587.00
4287860,0.85,0.12,-16.00,588.00
4295996,0.81,0.12,-17.00,588.00
4304132,0.81,0.12,-17.00,586.00
4312268,0.81,0.12,-15.00,585.00
4320404,0.80,0.12,-14.00,582.00
4328524,0.81,0.12,-11.00,578.00
4336652,0.82,0.12,-7.00,577.00
4344724,0.81,0.12,-6.00,571.00
4352796,0.86,0.12,0.00,568.00
4360852,0.86,0.12,3.00,565.00
4368916,0.89,0.12,6.00,563.00
4376980,0.89,0.12,8.00,557.00
4385044,0.95,0.11,14.00,557.00
4393164,0.93,0.12,14.00,558.00
4401284,0.95,0.12,13.00,558.00
4409396,0.95,0.12,13.00,557.00
4417508,0.98,0.12,14.00,560.00
4425628,0.96,0.12,11.00,561.00
4433748,0.97,0.12,10.00,563.00
4441868,0.96,0.12,8.00,566.00
4449932,0.95,0.12,5.00,568.00
4457996,0.95,0.12,3.00,570.00
4466060,0.94,0.12,1.00,575.00
4474124,0.91,0.12,-4.00,574.00
4482212,0.93,0.12,-3.00,579.00
4490284,0.87,0.12,-8.00,578.00
4498356,0.90,0.12,-7.00,580.00
4506428,0.86,0.12,-9.00,582.00
4514508,0.86,0.12,-11.00,580.00
4522636,0.86,0.12,-9.00,582.00
4530716,0.83,0.12,-11.00,580.00
4538852,0.85,0.12,-9.00,579.00
4546932,0.84,0.12,-8.00,580.00
4555012,0.83,0.12,-9.00,575.00
4563092,0.86,0.12,-4.00,574.00
4571172,0.85,0.12,-3.00,574.00
4579252,0.85,0.12,-3.00,569.00
4587332,0.88,0.12,2.00,568.00
4595396,0.88,0.12,3.00,567.00
4603460,0.89,0.12,4.00,565.00
4611524,0.90,0.12,6.00,561.00
4619580,0.94,0.12,10.00,562.00
4627700,0.92,0.12,9.00,561.00
4635764,0.95,0.12,10.00,560.00
4643876,0.95,0.12,11.00,561.00
4651988,0.96,0.12,10.00,564.00
4660108,0.94,0.12,7.00,562.00
4668172,0.97,0.12,9.00,566.00
4676244,0.94,0.12,5.00,568.00
4684316,0.95,0.12,3.00,569.00
4692388,0.94,0.12,2.00,573.00
4700460,0.91,0.12,-2.00,575.00
4708540,0.91,0.12,-4.00,575.00
4716620,0.91,0.12,-4.00,579.00
4724700,0.87,0.12,-8.00,577.00
4732780,0.90,0.12,-6.00,581.00
4740860,0.84,0.12,-10.00,579.00
4748988,0.88,0.12,-8.00,579.00
4757068,0.85,0.12,-8.00,580.00
4765148,0.85,0.12,-9.00,577.00
4773228,0.86,0.12,-6.00,577.00
4781308,0.85,0.12,-6.00,576.00
4789388,0.86,0.12,-5.00,572.00
4797468,0.88,0.12,-1.00,573.00
4805548,0.86,0.12,-2.00,571.00
4813620,0.88,0.12,0.00,568.00
4821676,0.89,0.12,3.00,567.00
4829740,0.90,0.12,4.00,567.00
4837804,0.90,0.12,4.00,565.00
4845868,0.92,0.12,6.00,564.00
4853940,0.92,0.12,7.00,566.00
4862004,0.91,0.12,5.00,564.00
4870068,0.94,0.12,7.00,565.00
4878132,0.92,0.12,6.00,566.00
4886196,0.93,0.12,5.00,567.00
4894268,0.93,0.12,4.00,566.00
4902340,0.94,0.12,5.00,571.00
4910396,0.90,0.12,0.00,569.00
4918452,0.94,0.12,2.00,572.00
4926516,0.89,0.12,-1.00,573.00
4934588,0.91,0.12,-2.00,572.00
4942668,0.91,0.12,-1.00,575.00
4950748,0.88,0.12,-4.00,576.00
4958828,0.89,0.12,-5.00,575.00
4966908,0.89,0.12,-4.00,577.00
4974988,0.87,0.12,-6.00,575.00
4983076,0.89,0.12,-4.00,576.00
4991156,0.86,0.12,-5.00,576.00
4999228,0.87,0.12,-5.00,575.00
5007300,0.87,0.12,-4.00,573.00
5015380,0.88,0.12,-2.00,575.00
5023460,0.85,0.12,-4.00,571.00
5031532,0.90,0.12,0.00,572.00
5039588,0.86,0.12,-1.00,571.00
5047660,0.89,0.12,0.00,568.00
5055716,0.90,0.12,3.00,568.00
5063772,0.90,0.12,3.00,571.00
5071820,0.88,0.12,0.00,567.00
5079876,0.92,0.12,4.00,567.00
5087940,0.90,0.12,4.00,569.00
5096004,0.90,0.12,2.00,566.00
5104068,0.93,0.12,5.00,567.00
5112140,0.91,0.12,4.00,568.00
5120212,0.92,0.12,3.00,567.00
5128276,0.92,0.12,4.00,568.00
5136340,0.92,0.12,3.00,571.00
5144396,0.90,0.12,0.00,569.00
5152444,0.93,0.12,2.00,571.00
5160500,0.90,0.12,0.00,572.00
5168556,0.91,0.12,-1.00,571.00
5176628,0.91,0.12,0.00,573.00
5184684,0.89,0.12,-2.00,575.00
5192756,0.88,0.12,-4.00,572.00
5200828,0.91,0.12,-1.00,575.00
5208908,0.87,0.12,-4.00,574.00
5216988,0.89,0.12,-3.00,573.00
5225068,0.88,0.12,-2.00,574.00
5233148,0.88,0.12,-3.00,573.00
5241228,0.88,0.12,-2.00,572.00
5249308,0.89,0.12,-1.00,574.00
5257388,0.87,0.12,-3.00,570.00
5265460,0.91,0.12,1.00,571.00
5273508,0.88,0.12,0.00,572.00
5281564,0.89,0.12,-1.00,570.00
5289644,0.90,0.12,1.00,570.00
5297708,0.89,0.12,1.00,571.00
5305764,0.89,0.12,0.00,568.00
5313820,0.91,0.12,3.00,570.00
5321884,0.89,0.12,1.00,570.00
5329948,0.90,0.12,1.00,569.00
5338004,0.90,0.12,2.00,568.00
5346068,0.91,0.12,3.00,570.00
5354132,0.90,0.12,1.00,568.00
5362196,0.92,0.12,3.00,569.00
5370268,0.90,0.12,2.00,571.00
5378316,0.90,0.12,0.00,568.00
5386364,0.93,0.12,3.00,570.00
5394428,0.90,0.12,1.00,571.00
5402476,0.91,0.12,0.00,570.00
5410532,0.91,0.12,1.00,571.00
5418588,0.90,0.12,0.00,573.00
5426636,0.89,0.12,-2.00,571.00
5434700,0.91,0.12,0.00,574.00
5442756,0.88,0.12,-3.00,574.00
5450828,0.89,0.12,-3.00,573.00
5458900,0.89,0.12,-2.00,575.00
5466980,0.87,0.12,-4.00,574.00
5475060,0.88,0.12,-3.00,573.00
5483140,0.88,0.12,-2.00,574.00
5491220,0.87,0.12,-3.00,571.00
5499284,0.90,0.12,0.00,572.00
5507340,0.88,0.12,-1.00,572.00
5515428,0.89,0.12,-1.00,570.00
5523508,0.89,0.12,1.00,569.00
5531572,0.90,0.12,2.00,571.00
5539620,0.88,0.12,0.00,568.00
5547676,0.92,0.12,3.00,569.00
