Tempo, Uk, xhat, Erro, Saida
5576132,0.90,0.12,1.00,571.00
5584180,0.92,0.12,0.00,570.00
5592236,0.91,0.12,1.00,573.00
5600300,0.89,0.12,-2.00,573.00
5608372,0.90,0.12,-2.00,573.00
5616444,0.89,0.12,-2.00,575.00
5624524,0.88,0.12,-4.00,573.00
5632604,0.90,0.12,-2.00,575.00
5640676,0.87,0.12,-4.00,576.00
5648756,0.88,0.12,-5.00,574.00
5656844,0.88,0.12,-3.00,575.00
5664924,0.86,0.12,-4.00,575.00
5672996,0.87,0.12,-4.00,572.00
5681076,0.89,0.12,-1.00,574.00
5689156,0.86,0.12,-3.00,573.00
5697244,0.88,0.12,-2.00,570.00
5705324,0.89,0.12,1.00,571.00
5713380,0.88,0.12,0.00,570.00
5721436,0.89,0.12,1.00,567.00
5729500,0.91,0.12,4.00,568.00
5737564,0.89,0.12,3.00,569.00
5745620,0.90,0.12,2.00,565.00
5753684,0.93,0.12,6.00,567.00
5761748,0.90,0.12,4.00,567.00
5769804,0.93,0.12,4.00,566.00
5777868,0.92,0.12,5.00,568.00
5785932,0.92,0.12,3.00,570.00
5794004,0.91,0.12,1.00,568.00
5802068,0.93,0.12,3.00,571.00
5810116,0.89,0.12,0.00,572.00
5818172,0.91,0.12,-1.00,571.00
5826244,0.91,0.12,0.00,574.00
5834300,0.88,0.12,-3.00,575.00
5842380,0.89,0.12,-4.00,573.00
5850460,0.90,0.12,-2.00,576.00
5858540,0.86,0.12,-5.00,574.00
5866620,0.90,0.12,-3.00,575.00
5874696,0.86,0.12,-4.00,575.00
5882772,0.88,0.12,-4.00,573.00
5890852,0.88,0.12,-2.00,572.00
5898932,0.88,0.12,-1.00,574.00
5907012,0.86,0.12,-3.00,570.00
5915092,0.91,0.12,1.00,572.00
5923164,0.86,0.12,-1.00,572.00
5931252,0.89,0.12,-1.00,569.00
5939332,0.89,0.12,2.00,569.00
5947388,0.89,0.12,2.00,570.00
5955452,0.89,0.12,1.00,567.00
5963516,0.92,0.12,4.00,568.00
5971588,0.90,0.12,3.00,569.00
5979652,0.91,0.12,2.00,568.00
5987724,0.91,0.12,3.00,568.00
5995796,0.91,0.12,3.00,569.00

