Tempo, Uk, xhat, Erro, Saida
5589188,0.90,0.12,2.00,571.00
5597236,0.89,0.12,0.00,572.00
5605284,0.89,0.12,-1.00,570.00
5613364,0.90,0.12,1.00,572.00
5621428,0.89,0.12,-1.00,571.00
5629500,0.89,0.12,0.00,571.00
5637540,0.89,0.12,0.00,573.00
5645596,0.89,0.12,-2.00,572.00
5653676,0.89,0.12,-1.00,571.00
5661740,0.89,0.12,0.00,572.00
5669788,0.89,0.12,-1.00,571.00
5677860,0.89,0.12,0.00,571.00
5685908,0.89,0.12,0.00,573.00
5693964,0.88,0.12,-2.00,571.00
5702028,0.89,0.12,0.00,571.00
5710068,0.89,0.12,0.00,572.00
5718124,0.89,0.12,-1.00,571.00
5726188,0.89,0.12,0.00,571.00
5734236,0.89,0.12,0.00,572.00
5742292,0.89,0.12,-1.00,569.00
5750372,0.90,0.12,2.00,570.00
5758436,0.89,0.12,1.00,571.00
5766492,0.89,0.12,0.00,569.00
5774548,0.90,0.12,2.00,569.00
5782604,0.90,0.12,2.00,571.00
5790644,0.89,0.12,0.00,569.00
5798700,0.90,0.12,2.00,571.00
5806748,0.89,0.12,0.00,571.00
5814788,0.89,0.12,0.00,570.00
5822844,0.90,0.12,1.00,571.00
5830892,0.89,0.12,0.00,573.00
5838940,0.89,0.12,-2.00,570.00
5847012,0.90,0.12,1.00,571.00
5855060,0.89,0.12,0.00,572.00
5863116,0.89,0.12,-1.00,570.00
5871196,0.90,0.12,1.00,572.00
5879260,0.89,0.12,-1.00,572.00
5887340,0.89,0.12,-1.00,570.00
5895420,0.90,0.12,1.00,572.00
5903484,0.89,0.12,-1.00,572.00
5911560,0.89,0.12,-1.00,570.00
5919636,0.90,0.12,1.00,572.00
5927700,0.89,0.12,-1.00,571.00
5935764,0.89,0.12,0.00,570.00
5943820,0.90,0.12,1.00,571.00
5951876,0.89,0.12,0.00,571.00
5959924,0.89,0.12,0.00,569.00
5967972,0.90,0.12,2.00,572.00
5976028,0.89,0.12,-1.00,570.00
5984108,0.90,0.12,1.00,570.00
5992172,0.90,0.12,1.00,571.00

