Tempo,Saida
128,0
588,0
948,0
1308,0
1716,0
2128,0
2540,0
2932,0
3348,0
3756,0
4168,0
4580,0
4972,0
5388,0
5796,0
6208,0
6620,0
7012,0
7428,0
7836,0
8248,0
8660,0
9052,0
9468,0
9876,0
10288,0
10868,0
11548,0
12228,0
12908,0
13588,0
14268,0
14948,0
15628,0
16308,0
16988,0
17668,0
18348,0
19028,0
19708,0
20388,0
21068,0
21748,0
22428,0
23108,0
23788,0
24468,0
25148,0
25828,0
26508,0
27188,0
27868,1
28548,1
29228,2
29908,2
30588,2
31268,3
31948,3
32628,4
33308,4
33996,5
34668,5
35348,6
36036,7
36708,7
37388,8
38068,8
38748,8
39428,9
40108,8
40788,9
41468,10
42220,10
42984,10
43748,11
44516,12
45280,13
46044,14
46808,14
47576,15
48340,15
49104,15
49868,16
50636,17
51400,17
52164,18
52928,18
53696,19
54460,19
55224,20
55988,20
56756,21
57520,22
58284,23
59048,24
59816,24
60580,25
61344,26
62108,27
62876,27
63640,27
64404,28
65168,29
65936,30
66700,31
67464,31
68228,31
68996,32
69760,33
70524,34
71288,34
72056,35
72820,35
73584,36
74348,36
75116,37
75880,38
76644,39
77408,39
78176,40
78940,40
79704,41
80468,41
81236,42
82000,42
82764,42
83528,42
84296,43
85060,43
85824,44
86588,44
87356,44
88120,45
88884,45
89648,45
90416,47
91180,47
91944,48
92708,48
93476,49
94240,50
95004,51
95768,51
96536,52
97300,53
98064,54
98828,55
99596,56
100364,56
101208,57
102060,59
102908,59
103760,60
104608,60
105460,61
106308,61
107160,62
108008,62
108860,63
109708,63
110560,63
111408,64
112260,64
113108,65
113960,67
114808,67
115660,69
116508,70
117360,71
118208,72
119060,72
119908,74
120760,75
121608,76
122460,77
123308,79
124160,79
125008,80
125860,81
126708,81
127560,81
128408,82
129260,82
130108,83
130960,83
131808,85
132660,85
133508,86
134360,87
135208,88
136060,89
136908,90
137760,91
138608,92
139460,93
140308,93
141160,92
142008,93
142860,93
143708,93
144560,93
145416,93
146260,94
147108,94
147960,94
148808,95
149660,96
150508,97
151360,98
152208,99
153060,99
153908,101
154844,101
155780,103
156716,104
157648,104
158584,105
159520,105
160456,106
161388,106
162324,106
163260,107
164196,108
165128,109
166064,110
167000,111
167936,112
168868,113
169804,114
170740,114
171676,114
172608,114
173544,114
174480,114
175416,114
176348,115
177284,115
178220,116
179156,118
180088,118
181024,119
181960,120
182896,121
183828,122
184764,123
185700,124
186636,124
187568,124
188504,125
189444,125
190376,126
191308,127
192244,128
193180,129
194116,130
195048,131
195984,132
196920,133
197856,133
198788,133
199724,132
200660,132
201596,132
202528,133
203464,134
204400,135
205336,136
206268,137
207204,139
208140,139
209076,140
210008,141
210952,142
211880,142
212816,142
213748,143
214684,144
215620,145
216556,145
217488,147
218424,148
219360,149
220296,149
221228,150
222164,149
223100,149
224036,148
224968,148
225904,149
226840,149
227776,150
228708,152
229644,152
230580,153
231516,154
232456,155
233384,155
234320,155
235256,155
236188,155
237124,155
238060,156
238996,157
239928,158
240864,159
241800,159
242736,159
243668,160
244604,159
245540,158
246476,157
247408,157
248344,157
249280,157
250216,158
251148,159
252084,160
253020,161
253960,161
254888,162
255824,162
256760,162
257696,162
258628,162
259564,162
260500,162
261436,163
262368,164
263304,165
264240,165
265176,166
266108,166
267044,165
267980,164
268916,164
269848,164
270784,164
271720,165
272656,166
273588,166
274524,168
275464,169
276396,170
277328,170
278264,171
279200,171
280136,170
281068,171
282004,172
282940,173
283876,174
284808,175
285744,176
286680,176
287616,175
288548,174
289484,174
290420,173
291356,174
292288,175
293224,177
294160,177
295096,178
296028,179
296972,179
297900,179
298836,179
299768,179
300704,179
301640,179
302576,180
303508,181
304444,182
305380,183
306316,182
307248,182
308184,182
309120,180
310056,180
310988,180
311924,180
312860,181
313796,181
314728,182
315664,182
316600,183
317536,183
318476,184
319404,183
320340,183
321276,183
322208,183
323144,184
324080,184
325016,186
