Tempo,Saida
128,0
588,0
948,0
1308,0
1716,0
2128,0
2540,0
2932,0
3348,0
3756,0
4168,0
4580,0
4972,0
5388,0
5796,0
6208,0
6620,0
7012,0
7428,0
7836,0
8248,0
8660,0
9052,0
9468,0
9876,0
10288,0
10868,0
11548,0
12228,0
12908,0
13588,0
14268,0
14948,0
15628,0
16308,0
16988,0
17668,0
18348,0
19028,1
19708,2
20388,2
21068,3
21748,4
22428,5
23108,6
23788,8
24468,10
25220,11
25984,13
26748,16
27516,17
28280,19
29044,21
29808,24
30576,26
31340,28
32104,30
32868,33
33636,35
34400,38
35164,40
35928,43
36696,46
37460,49
38224,53
38988,56
39756,60
40520,64
41284,67
42048,69
42816,73
43580,76
44344,78
45108,80
45876,84
46640,88
47404,92
48168,96
48936,101
49784,106
50636,111
51484,115
52336,118
53184,123
54036,129
54884,135
55736,140
56584,144
57436,146
58284,150
59136,155
59984,160
60836,166
61684,172
62536,176
63384,181
64236,185
65084,191
65936,196
66784,202
67636,205
68484,207
69336,211
70184,216
71036,221
71884,227
72736,231
73584,235
74436,239
75284,244
76136,249
76984,253
77840,254
78684,256
79536,260
80384,265
81236,270
82084,274
82936,276
83784,280
84636,284
85484,289
86336,292
87184,292
88036,294
88884,299
89736,303
90584,307
91436,309
92284,312
93136,316
93984,320
94836,323
95684,325
96536,324
97384,327
98236,331
99084,335
99936,337
100784,340
101720,343
102656,347
103588,351
104524,352
105460,352
106396,355
107328,359
108264,363
109200,365
110136,368
111068,372
112004,375
112940,374
113876,376
114808,380
115744,384
116680,386
117616,388
118548,391
119484,396
120420,398
121356,397
122288,400
123224,404
124160,407
125096,409
126028,411
126964,415
127900,418
128836,416
129768,418
130704,422
131640,426
132576,427
133508,429
134444,433
135380,435
136316,434
137248,436
138184,440
139120,443
140056,444
140988,446
141924,449
142860,451
143796,450
144728,451
145664,455
146600,457
147536,458
148468,460
149404,464
150340,465
151276,463
152208,465
153144,468
154080,471
155016,471
155948,473
156884,477
157820,477
158756,476
159688,478
160624,481
161560,482
162496,483
163428,486
164364,488
165300,486
166236,487
167168,490
168104,493
169040,493
169976,495
170908,498
171844,499
172780,496
173716,498
174648,501
175584,503
176520,503
177456,506
178388,508
179324,506
180260,506
181196,509
182128,511
183064,511
184000,513
184936,516
185868,515
186804,513
187740,515
188676,519
189608,519
190544,520
191480,523
192416,523
193348,520
194284,521
195220,524
196156,526
197088,526
198024,528
198960,530
199896,528
200828,528
201764,530
202700,532
203636,532
204568,534
205504,537
206440,535
207376,534
208308,536
209244,538
210180,538
211116,539
212048,542
212984,541
213920,539
214856,541
215788,543
216724,543
217660,544
218596,547
219528,547
220464,544
221400,546
222336,548
223268,549
224204,549
225140,552
226076,552
227008,549
227944,550
228880,552
229816,553
230748,553
231684,555
232620,555
233556,552
234488,554
235424,556
236360,557
237296,556
238228,559
239164,560
240100,557
241036,558
241968,560
242904,561
243840,560
244776,563
245708,564
246644,560
247580,561
248516,564
249448,564
250384,563
251320,566
252256,566
253188,563
254124,564
255060,567
255996,567
256928,567
257864,570
258800,570
259736,567
260668,568
261604,570
262540,570
263476,570
264408,572
265344,572
266280,569
267216,570
268148,573
269084,572
270020,572
270956,575
271888,574
272824,572
273760,573
274696,575
275628,575
276564,575
277500,577
278436,577
279368,574
280304,576
281240,578
282176,577
283108,577
284044,580
284980,579
285916,576
286848,578
287784,580
288720,579
289656,580
290588,583
291524,581
292460,578
293396,580
294328,582
295264,581
296200,582
297136,585
298068,581
299004,581
299940,583
300876,584
301808,583
302744,584
303680,586
304616,582
305548,582
306484,585
307420,586
308356,584
309288,586
310224,587
311160,583
312096,584
313028,586
313964,587
314900,586
315836,588
316768,588
317704,586
318640,586
319576,588
320508,588
321444,588
322380,590
323316,589
324248,586
325184,588
326120,590
327056,589
327988,589
328924,591
329860,590
330796,587
331728,589
332664,591
333600,590
334536,591
335468,593
336404,589
337340,588
338276,591
339208,592
