Tempo,Saida
128,0
588,0
948,0
1308,0
1716,0
2128,0
2540,0
2932,0
3348,0
3756,0
4168,0
4580,0
4972,0
5388,0
5796,0
6208,0
6620,0
7012,0
7428,0
7836,0
8248,0
8660,0
9052,0
9468,0
9876,0
10288,0
10868,0
11548,0
12228,0
12908,0
13588,0
14268,0
14948,0
15628,0
16308,0
16988,0
17668,0
18348,0
19028,0
19708,0
20388,0
21068,0
21748,0
22428,0
23108,0
23788,0
24468,0
25148,0
25828,0
26508,0
27188,0
27868,0
28548,0
29228,0
29908,0
30588,0
31268,0
31948,0
32628,0
33308,0
33996,0
34668,0
35348,0
36036,0
36708,0
37388,0
38068,0
38748,0
39428,0
40108,0
40788,0
41468,0
42148,0
42828,0
43508,0
44188,0
44868,0
45548,0
46228,0
46908,0
47588,0
48268,0
48948,0
49628,0
50308,0
50988,0
51668,0
52348,0
53028,0
53708,0
54388,0
55068,0
55748,0
56428,0
57108,0
57788,0
58468,0
59148,0
59828,0
60508,0
61188,0
61868,0
62548,0
63228,0
63908,0
64592,0
65268,0
65948,0
66632,0
67308,0
67988,0
68672,0
69348,0
70028,0
70712,0
71388,0
72068,0
72752,0
73428,0
74108,0
74792,0
75468,0
76148,0
76832,0
77508,0
78188,0
78872,0
79548,0
80228,0
80912,0
81588,0
82268,0
82952,0
83628,0
84308,0
84988,0
85668,0
86348,0
87028,0
87708,0
88388,0
89068,0
89748,0
90428,0
91108,0
91788,0
92468,0
93148,0
93828,0
94508,0
95188,0
95868,0
96548,0
97228,0
97908,0
98588,0
99268,0
99948,0
100628,0
101400,0
102156,0
102924,0
103684,0
104456,0
105220,0
105980,0
106748,0
107516,0
108276,0
109044,0
109804,0
110572,0
111340,0
112100,0
112868,0
113636,0
114396,0
115164,0
115924,0
116692,0
117460,0
118220,0
118988,0
119756,0
120516,0
121284,0
122052,0
122812,0
123580,0
124340,0
125108,0
125876,0
126636,0
127404,0
128164,0
128932,0
129700,0
130460,0
131228,0
131996,0
132756,0
133524,0
134284,0
135052,0
135820,0
136580,0
137348,0
138116,0
138876,0
139644,0
140404,0
141172,0
141940,0
142700,0
143468,0
144236,0
144996,0
145764,0
146524,0
147292,0
148060,0
148820,0
149588,0
150356,0
151116,0
151884,0
152648,0
153412,0
154180,0
154940,0
155712,0
156476,0
157236,0
158004,0
158768,0
159532,0
160300,0
161060,0
161832,0
162596,0
163356,0
164124,0
164888,0
165652,0
166420,0
167180,0
167952,0
168716,0
169476,0
170244,0
171004,0
171772,0
172540,0
173300,0
174068,0
174836,0
175596,0
176364,0
177124,0
177892,0
178660,0
179420,0
180188,0
180956,0
181716,0
182484,0
183244,0
184012,0
184780,0
185548,0
186308,0
187076,0
187836,0
188612,0
189364,0
190132,0
190900,0
191660,0
192428,0
193196,0
193956,0
194724,0
195484,0
196252,0
197020,0
197780,0
198548,0
199316,0
200076,0
200844,0
201604,0
202372,0
203140,0
203900,0
204668,0
205436,0
206196,0
206964,0
207724,0
208492,0
209260,0
210020,0
210788,0
211556,0
212316,0
213084,0
213844,0
214612,0
215380,0
216144,0
216908,0
217676,0
218436,0
219208,0
219964,0
220732,0
221500,0
222264,0
223028,0
223796,0
224556,0
225328,0
226084,0
226852,0
227620,0
228384,0
229148,0
229916,0
230676,0
231448,0
232204,0
232972,0
233740,0
234504,0
235268,0
236036,0
236796,0
237564,0
238324,0
239092,0
239860,0
240620,0
241388,0
242156,0
242916,0
243684,0
244444,0
245212,0
245980,0
246740,0
247508,0
248276,0
249036,0
249804,0
250564,0
251332,0
252100,0
252860,0
253628,0
254396,0
255156,0
255924,0
256684,0
257452,0
258220,0
258980,0
259748,0
260516,0
261276,0
262044,0
262804,0
263572,0
264340,0
265100,0
265868,0
266636,0
267396,0
268164,0
268924,0
269692,0
270460,0
271220,0
271988,0
272756,0
273516,0
274284,0
275044,0
275812,0
276580,0
277340,0
278108,0
278876,0
279636,0
280404,0
281164,0
