Tempo,Saida
128,0
588,0
948,0
1308,0
1716,0
2128,0
2540,0
2932,0
3348,0
3756,0
4168,0
4580,0
4972,0
5388,0
5796,0
6208,0
6620,0
7012,0
7428,0
7836,0
8248,0
8660,0
9052,0
9468,0
9876,0
10288,0
10868,0
11548,0
12228,0
12908,0
13588,0
14268,0
14948,0
15628,1
16308,1
16988,2
17668,3
18348,4
19028,5
19708,6
20388,8
21068,10
21820,12
22584,13
23348,16
24116,18
24880,20
25644,22
26408,24
27176,27
27940,29
28704,31
29468,33
30236,36
31000,38
31764,41
32528,44
33296,48
34060,51
34832,56
35588,59
36356,63
37120,66
37884,69
38648,72
39416,73
40180,77
40944,80
41708,84
42476,89
43240,92
44004,98
44768,102
45620,107
46468,112
47320,116
48168,120
49020,126
49868,132
50720,138
51568,142
52420,146
53268,149
54120,154
54968,160
55820,167
56668,174
57520,178
58376,183
59220,189
60068,195
60920,202
61768,207
62620,210
63468,215
64320,221
65168,229
66020,236
66868,241
67720,245
68568,252
69420,259
70268,264
71120,266
71968,272
72820,279
73668,286
74520,291
75368,296
76220,303
77068,310
77920,314
78768,317
79620,323
80468,330
81320,336
82168,341
83020,346
83868,354
84720,359
85568,360
86420,366
87268,372
88120,378
88968,382
89820,387
90668,394
91520,397
92368,398
93220,404
94068,411
94920,416
95768,419
96620,425
97468,432
98324,432
99168,436
100020,442
100956,447
101888,451
102824,456
103760,461
104696,463
105628,467
106564,473
107500,476
108436,479
109368,485
110304,488
111240,488
112176,493
113108,499
114044,501
114980,507
115916,512
116848,512
117784,515
118720,520
119656,523
120588,525
121524,531
122460,534
123396,533
124328,538
125264,541
126200,542
127136,547
128068,550
129004,548
129940,553
130876,557
131808,560
132744,563
133680,567
134616,566
135548,569
136484,573
137420,575
138356,578
139288,583
140224,580
141160,582
142096,587
143028,588
143964,590
144900,595
145836,593
146768,595
147704,599
148640,602
149576,604
150508,608
151444,606
152380,607
153316,611
154248,613
155184,615
156120,620
157056,617
157988,618
158924,622
159860,623
160796,625
161728,628
162664,625
163600,627
164536,632
165468,633
166404,635
167340,638
168276,635
169208,637
170144,641
171080,641
172016,644
172948,646
173884,643
174820,646
175756,649
176688,648
177624,651
178560,652
179496,649
180428,653
181364,656
182300,656
183236,659
184168,660
185104,657
186040,661
186976,662
187908,663
188844,667
189780,664
190716,664
191648,667
192584,668
193520,668
194456,671
195388,668
196324,669
197260,672
198196,673
199128,676
200064,677
201000,674
201936,676
202868,677
203804,677
204740,681
205676,682
206608,679
207544,681
208480,681
209416,681
210348,685
211284,682
212220,681
213156,685
214088,685
215024,687
215960,690
216896,686
217828,687
218764,689
219700,689
220636,691
221568,693
222504,690
223440,691
224376,692
225308,692
226244,695
227180,693
228116,691
229048,694
229984,694
230920,695
231856,699
232788,695
233724,696
234660,698
235596,697
236528,698
237464,700
238400,697
239336,700
240268,700
241204,699
242140,702
243076,700
244008,698
244944,701
245880,701
246816,702
247748,705
248684,702
249620,702
250556,704
251488,703
252424,705
253360,705
254296,702
255228,705
256164,707
257100,705
258036,708
258968,706
259904,703
260840,706
261776,706
262708,706
263644,709
264580,706
265516,708
266448,709
267384,708
268320,709
269256,710
270188,706
271124,709
272060,711
272996,709
273928,712
274864,708
275800,708
276736,710
277668,710
278604,711
279540,713
280476,709
281408,711
282344,713
283280,711
284216,713
285148,713
286084,710
287020,712
287956,713
288888,713
289824,716
290760,711
291696,711
292628,714
293564,713
294500,714
295436,715
296368,712
297304,714
298240,716
299176,715
300108,716
301044,716
301980,712
302916,715
303848,715
304784,716
305720,718
306656,714
307588,714
308524,716
309460,716
310396,717
311328,718
312264,715
313200,716
314136,717
315068,718
316004,720
316940,716
317876,715
318808,718
319744,717
320680,718
321616,720
322548,716
323484,716
324420,718
325356,717
326288,719
327224,719
328160,716
329096,718
330028,718
330964,718
331900,721
332836,717
333768,716
334704,719
335640,718
336576,719
337508,720
338444,716
339380,719
340316,719
