Tempo,Saida
340568,633
341504,633
342440,635
343376,635
344308,634
345244,637
346180,636
347116,635
348048,637
348984,636
349920,635
350856,637
351788,637
352724,633
353660,635
354596,636
355528,636
356464,638
357400,638
358336,634
359268,634
360204,636
361140,636
362076,637
363008,640
363944,639
364880,635
365816,637
366748,637
367684,636
368620,638
369556,638
370488,635
371424,636
372360,638
373296,638
374228,638
375164,639
376100,635
377036,635
377968,637
378904,638
379840,640
380776,642
381708,640
382644,638
383580,638
384516,638
385448,637
386384,640
387320,640
388256,636
389188,639
390124,641
391060,638
391996,639
392928,639
393864,636
394800,636
395736,638
396668,639
397604,639
398540,641
399476,639
400408,637
401344,639
402280,639
403216,638
404148,640
405084,640
406020,637
406956,639
407888,640
408824,638
409760,639
410696,640
411628,636
412564,637
413500,640
414436,639
415368,639
416304,641
417240,638
418176,637
419108,639
420044,639
420980,639
421916,640
422848,641
423784,638
424720,639
425656,640
426588,638
427524,640
428460,641
429396,637
430328,638
431264,640
432200,639
433136,639
434068,642
435004,638
435940,637
436876,639
437808,639
438744,639
439680,642
440616,641
441548,637
442484,638
443420,640
444356,638
445288,640
446224,641
447160,638
448096,638
449028,640
449964,639
450900,639
451836,642
452768,638
453704,638
454640,640
455576,640
456508,640
457444,642
458380,641
459316,637
460248,639
461184,640
462120,639
463056,641
463988,643
464924,637
465860,638
466796,640
467728,639
468664,639
469600,641
470536,638
471468,638
472404,641
473340,641
474276,640
475208,641
476144,641
477080,637
478016,639
478948,641
479884,640
480820,642
481756,641
482688,637
483624,638
484560,639
485496,639
486428,639
487364,642
488300,638
489236,638
490168,641
491104,640
492040,639
492976,641
493908,640
494844,637
495780,639
496716,641
497648,640
498584,641
499520,641
500456,636
501388,637
502324,640
503260,639
504196,639
505128,642
506064,639
507000,639
507936,640
508868,640
509804,639
510740,641
511676,641
512608,638
513544,641
514480,641
515416,639
516348,641
517284,641
518220,637
519156,637
520088,640
521024,639
521960,640
522896,643
523828,639
524764,638
525700,640
526636,640
527568,639
528504,642
529440,641
530376,639
531308,641
532244,641
533180,639
534116,641
535048,641
535984,637
536920,638
537856,640
538788,639
539724,642
540660,643
541596,638
542528,638
543464,640
544400,640
545336,640
546268,643
547204,642
548140,638
549076,640
550008,641
550944,639
551880,641
552816,641
553748,637
554684,638
555620,641
556556,641
557488,641
558424,643
559360,639
560296,639
561228,641
562164,641
563100,641
564036,644
564968,642
565904,638
566840,641
567776,641
568708,639
569644,641
570580,641
571516,637
572448,639
573384,642
574320,640
575256,641
576188,643
577124,638
578060,639
578996,641
579928,642
580864,641
581800,643
582736,641
583668,638
584604,640
585540,641
586476,639
587408,641
588344,641
589280,638
590216,640
591148,641
592084,640
593020,641
593956,642
594888,639
595824,639
596760,642
597696,641
598628,641
599564,643
600500,639
601436,638
602368,640
603304,641
604240,639
605176,641
606108,641
607044,638
607980,639
608916,640
609848,639
610784,640
611720,642
612656,639
613588,639
614524,642
615460,640
616396,640
617328,642
618264,639
619200,638
620136,639
621068,640
622004,639
622940,642
623876,641
624808,637
625744,638
626680,640
627616,639
628548,641
629484,643
630420,639
631356,639
632288,641
633224,640
634160,640
635096,642
636028,638
636964,637
637900,639
638836,640
639768,640
640704,642
641640,640
642576,636
643508,638
644444,640
645380,639
646316,641
647248,643
648184,638
649120,639
650056,641
650988,639
651924,640
652860,642
653796,638
654728,637
655664,640
656600,641
657536,639
658468,641
659404,640
660340,637
661276,638
662208,640
663144,641
664080,641
665016,642
665948,638
666884,638
667820,641
668756,639
669688,640
670624,642
671560,638
672496,638
673428,641
674364,640
675300,639
676236,641
677168,640
678104,637
679040,639
679976,641
680908,640
681844,641
682780,642
683716,638
684648,639
685584,641
686520,639
687456,640
688388,643
689324,639
690260,639
691196,640
692128,640
693064,640
694000,641
694936,641
695868,638
696804,640
697740,642
698676,640
699608,641
700544,642
701480,639
702416,639
703348,641
704284,640
705220,641
706156,644
707088,639
708024,639
708960,641
709896,640
710828,640
711764,643
712700,642
713636,639
714568,640
715504,641
716440,640
717376,641
718308,642
719244,639
720180,639
721116,641
722048,641
722984,643
723920,643
724856,639
725788,639
726724,641
727660,641
728596,640
729528,643
730464,642
731400,638
732336,640
733268,641
734204,640
735140,642
736076,642
737008,638
737944,639
738880,641
739816,641
740748,642
741684,643
742620,638
743556,638
744488,641
745424,641
746360,641
747296,643
748228,641
749164,638
750100,640
751036,641
751968,639
752904,641
753840,641
754776,638
755708,640
756644,642
757580,640
758516,640
759448,642
760384,638
761320,638
762256,641
763188,641
764124,640
765060,642
765996,641
766928,637
767864,639
768800,640
769736,639
770668,641
771604,641
772540,638
773476,640
774408,641
775344,640
776280,640
777220,641
778148,638
779084,639
780020,642
780956,641
781888,640
782824,642
783760,640
784696,637
785628,639
786564,640
787500,639
788436,641
789368,642
790304,638
791240,639
792176,640
793108,639
794044,640
794980,642
795916,639
796848,639
797784,641
798724,640
799656,639
800588,642
801524,640
802460,636
803396,638
804328,640
805264,639
806200,641
807136,642
808068,638
809004,638
809940,640
810876,639
811808,640
812744,643
813680,639
814616,639
815548,640
816484,639
817420,639
818356,642
819288,640
820232,636
821160,638
822096,640
823028,639
823964,641
824900,641
825836,637
826768,639
827704,640
828640,640
829576,641
830508,643
831444,638
832380,638
833316,640
834248,640
835184,639
836120,641
837056,640
837988,637
838924,639
839860,641
840796,639
841736,641
842664,641
843600,637
844536,639
845468,641
846404,640
847340,641
848276,642
849208,638
850144,638
851080,640
852016,639
852948,640
853884,642
854820,639
855756,637
856688,640
857624,640
858560,639
859496,641
860428,641
861364,638
862300,639
863240,642
864168,640
865104,641
866040,642
866976,638
867908,638
868844,641
869780,639
870716,639
871648,642
872584,640
873520,638
874456,639
875388,639
876324,639
877260,641
878196,641
879128,638
880064,641
881000,642
881936,640
882868,641
883804,641
884744,638
885676,638
886608,640
887544,639
888480,640
889416,643
890348,638
891284,637
892220,639
893156,640
894088,639
895024,641
895960,642
896896,639
897828,639
898764,641
899700,640
900636,641
901568,642
902504,638
903440,638
904376,641
905308,640
906252,640
907180,643
908116,638
909048,637
909984,639
910920,640
911856,639
912788,642
913724,642
914660,639
915596,640
916528,641
917464,639
918400,640
919336,641
920268,637
921204,638
922140,641
923076,641
924008,640
924944,642
925880,638
926816,637
927756,639
928684,640
929620,640
930556,642
931488,642
932424,638
933360,639
934296,640
935228,640
936164,640
937100,642
938036,638
938968,639
939904,642
940840,640
941776,639
942708,642
943644,637
944580,637
945516,639
946448,641
947384,640
948320,642
949260,641
950188,638
951124,639
952060,640
952996,639
953928,640
954864,641
955800,638
956736,639
957668,641
958604,640
959540,639
960476,642
961408,638
962344,638
963280,640
964216,641
965148,639
966084,642
967020,641
967956,638
968888,639
969824,640
970764,639
971696,641
972628,643
973564,638
974500,638
975436,641
976368,639
977304,640
978240,642
979176,639
980108,638
981044,640
981980,640
982916,639
983848,641
984784,641
985720,638
986656,639
987588,641
988524,639
989460,642
990396,642
991328,638
992272,639
993200,640
994136,639
995068,640
996004,643
996940,639
997876,637
998808,640
999744,640
1000680,639
1001700,641
1002720,639
1003740,638
1004760,641
1005780,641
1006800,641
1007820,642
1008840,638
1009860,638
1010880,640
1011900,639
1012920,641
1013940,643
1014960,638
1015980,638
1017000,640
1018020,639
1019040,640
1020060,641
1021080,638
1022100,640
1023120,642
1024140,640
1025160,642
1026180,641
1027200,637
1028220,640
1029240,641
1030260,640
1031280,642
1032300,638
1033320,638
1034340,640
1035360,640
1036380,640
1037400,642
1038420,639
1039440,640
1040460,641
1041480,640
1042500,640
1043520,642
1044540,638
1045560,639
1046580,643
1047600,640
1048620,641
1049640,641
1050660,637
1051680,638
1052700,639
1053720,639
1054740,642
1055764,642
1056784,639
1057804,640
1058824,640
1059844,639
1060860,642
1061880,638
1062900,639
1063920,641
1064940,640
1065960,640
1066980,642
1068000,637
1069020,637
1070040,640
1071060,639
1072080,641
1073100,643
1074120,638
1075140,639
1076160,640
1077180,639
1078200,641
1079220,642
1080240,639
1081260,640
1082280,640
1083300,639
1084320,641
1085340,640
1086360,637
1087380,639
1088400,640
1089420,640
1090440,642
1091460,639
1092480,638
1093500,641
1094520,640
1095540,641
1096560,644
1097580,639
1098600,639
1099620,640
1100640,639
1101660,640
1102680,641
1103700,637
1104720,638
1105740,641
1106760,640
1107780,641
1108800,641
1109820,637
1110840,639
1111860,641
1112880,640
1113900,643
1114920,641
1115940,638
1116960,640
1117980,640
1119000,639
1120020,641
1121040,638
1122060,637
1123080,640
1124100,640
1125120,640
1126140,642
1127160,638
1128180,639
1129200,641
1130220,641
1131240,641
1132260,642
1133280,638
1134300,639
1135320,641
1136340,639
1137360,640
1138380,641
1139400,638
1140420,639
1141440,640
1142460,638
1143480,641
1144500,642
1145520,638
1146540,641
1147560,641
1148580,640
1149600,642
1150620,638
1151640,638
1152660,640
1153680,640
1154700,640
1155720,643
1156740,639
1157760,638
1158780,640
1159800,639
1160820,641
1161840,642
1162860,639
1163880,640
1164900,641
1165920,640
1166940,642
1167960,642
1168980,638
1170000,640
1171020,641
1172040,639
1173060,643
1174080,641
1175100,638
1176120,639
1177140,641
1178160,640
1179180,643
1180200,641
1181220,639
1182240,641
1183260,641
1184280,641
1185300,643
1186320,639
1187340,639
1188360,642
1189380,641
1190400,641
1191420,642
1192440,637
1193460,640
1194480,641
1195500,641
1196520,643
1197540,643
1198560,639
1199580,640
1200600,641
1201620,640
1202640,642
1203660,642
1204680,639
1205700,642
1206720,642
1207740,641
1208760,643
1209780,639
1210800,638
1211820,640
1212840,641
1213860,642
1214880,644
1215900,639
1216920,640
1217940,642
1218960,640
1219980,641
1221000,642
1222020,638
1223040,641
1224060,642
1225080,640
1226100,643
1227120,641
1228140,638
1229160,640
1230180,642
1231200,641
1232220,643
1233240,642
1234260,639
1235280,641
1236300,641
1237320,640
1238340,643
1239360,640
1240380,639
1241400,641
1242420,640
1243440,640
1244460,642
1245480,638
1246500,640
1247520,642
1248540,640
1249560,641
1250580,642
1251600,638
1252620,639
1253640,641
1254660,639
1255680,643
1256700,642
1257720,638
1258740,640
1259760,640
1260780,639
1261800,642
1262820,641
1263840,639
1264860,640
1265880,641
1266900,640
1267920,642
1268940,639
1269960,639
1270980,641
1272000,640
1273020,641
1274040,643
1275060,639
1276080,639
1277100,641
1278120,640
1279140,641
1280160,642
1281180,638
1282200,639
1283220,641
1284240,639
1285260,641
1286280,641
1287300,638
1288320,640
1289340,641
1290360,640
1291380,642
1292400,640
1293420,638
1294440,640
1295460,641
1296480,641
1297500,643
1298520,638
1299540,638
1300560,640
1301580,639
1302600,640
1303620,642
1304640,638
1305660,640
1306680,642
1307700,641
1308720,640
1309740,641
1310760,638
1311780,639
1312800,641
1313820,641
1314840,642
1315860,642
1316884,637
1317904,639
1318924,640
1319944,639
1320964,642
1321980,641
1323000,639
1324020,642
1325040,641
1326060,641
1327080,643
1328100,639
1329120,639
1330140,642
1331160,641
1332180,641
1333200,642
1334220,638
1335240,639
1336260,641
1337280,640
1338300,641
1339320,644
1340340,640
1341360,640
1342380,641
1343400,640
1344420,642
1345440,642
1346460,640
1347480,642
1348500,642
1349520,640
1350540,642
1351560,640
1352580,638
1353600,641
1354620,641
1355640,641
1356660,645
1357680,639
1358700,640
1359720,642
1360740,640
1361760,641
1362780,644
1363800,640
1364820,641
1365840,642
1366860,640
1367880,641
1368900,642
1369920,638
1370940,639
1371960,641
1372980,641
1374000,643
1375020,642
1376040,639
1377060,641
1378080,641
1379100,641
1380120,644
1381140,640
1382160,639
1383180,641
1384200,641
1385220,641
1386240,642
1387260,638
1388280,638
1389300,642
1390320,641
1391340,641
1392360,642
1393380,639
1394400,640
1395420,642
1396440,641
1397460,643
1398480,642
1399500,638
1400520,640
1401540,641
1402560,639
1403580,642
1404600,641
1405620,639
1406640,641
1407660,641
1408680,640
1409700,642
1410720,639
1411740,639
1412760,642
1413780,643
1414800,642
1415820,643
1416840,639
1417860,639
1418880,641
1419900,640
1420920,641
1421940,642
1422960,638
1423980,639
1425000,641
1426020,640
1427040,641
1428060,642
1429080,639
1430100,642
1431120,641
1432140,640
1433160,643
1434180,642
1435200,638
1436220,640
1437240,640
1438260,640
1439280,643
1440300,639
1441320,637
1442340,640
1443360,640
1444380,640
1445400,643
1446420,640
1447440,640
1448460,642
1449480,641
1450500,641
1451520,642
1452540,638
1453560,639
1454580,642
1455600,640
1456620,643
1457640,642
1458660,637
1459680,639
1460700,640
1461720,639
1462740,643
1463760,643
1464780,639
1465800,641
1466820,641
1467840,640
1468860,642
1469880,639
1470900,639
1471920,641
1472940,641
1473960,641
1474980,643
1476000,638
1477020,639
1478040,640
1479060,641
1480080,642
1481100,643
1482120,638
1483140,640
1484160,641
1485180,640
1486200,642
1487220,642
1488240,638
1489260,641
1490280,641
1491300,639
1492320,642
1493340,640
1494360,638
1495380,641
1496400,642
1497420,641
1498440,643
1499460,639
1500480,639
1501500,641
1502520,640
1503540,641
1504560,643
1505580,639
1506600,640
1507620,642
1508640,640
1509660,641
1510680,641
1511700,638
1512720,640
1513740,642
1514760,640
1515780,642
1516800,642
1517820,639
1518840,640
1519860,641
1520880,640
1521900,642
1522920,642
1523940,639
1524960,641
1525980,641
1527000,640
1528020,644
1529040,639
1530060,639
1531080,641
1532100,640
1533120,641
1534140,643
1535160,639
1536180,640
1537200,641
1538220,641
1539240,642
1540260,643
1541280,638
1542300,639
1543320,641
1544340,640
1545360,642
1546380,643
1547400,639
1548420,640
1549440,641
1550460,640
1551480,642
1552500,641
1553520,639
1554540,641
1555560,642
1556580,642
1557600,643
1558620,639
1559640,639
1560660,641
1561680,640
1562700,641
1563720,644
1564740,638
1565760,639
1566780,641
1567800,640
1568820,642
1569840,642
1570860,638
1571880,640
1572900,642
1573920,640
1574940,642
1575960,642
1576980,639
1578004,640
1579024,642
1580044,641
1581064,643
1582084,641
1583100,638
1584120,640
1585140,641
1586160,640
1587180,643
1588200,639
1589220,639
1590240,641
1591260,640
1592280,640
1593300,643
1594320,638
1595340,640
1596360,642
1597380,640
1598400,641
1599420,641
1600440,637
1601460,639
1602480,640
1603500,639
1604520,642
1605540,642
1606560,639
1607580,640
1608600,640
1609620,640
1610640,642
1611660,641
1612680,639
1613700,642
1614720,641
1615740,640
1616760,642
1617780,638
1618800,637
1619820,639
1620840,639
1621860,640
1622880,643
1623900,639
1624920,639
1625940,641
1626960,640
1627980,641
1629000,642
1630020,639
1631040,639
1632060,640
1633080,638
1634100,642
1635120,641
1636140,637
1637160,639
1638180,640
1639200,640
1640220,642
1641240,641
1642260,638
1643280,640
1644300,640
1645320,640
1646340,644
1647360,639
1648380,638
1649400,641
1650420,640
1651440,639
1652460,641
1653480,637
1654500,638
1655520,641
1656540,640
1657560,641
1658580,642
1659600,638
1660620,639
1661640,641
1662660,640
1663680,643
1664700,642
1665720,638
1666740,641
1667760,640
1668780,639
1669800,642
1670820,640
1671840,637
1672860,640
1673880,641
1674900,640
1675920,643
1676940,639
1677960,639
1678980,642
1680000,642
1681020,641
1682040,643
1683060,639
1684080,639
1685100,641
1686120,640
1687140,641
1688160,641
1689180,638
1690200,639
1691220,641
1692240,639
1693260,642
1694280,641
1695300,639
1696320,642
1697340,642
1698360,640
1699380,643
1700400,641
1701420,638
1702440,640
1703460,641
1704480,640
1705500,643
1706520,639
1707540,639
1708560,641
1709580,640
1710600,641
1711620,643
1712640,639
1713660,641
1714680,642
1715700,641
1716720,642
1717740,642
1718760,638
1719780,639
1720800,641
1721820,640
1722840,643
1723860,642
1724880,638
1725900,640
1726920,641
1727940,640
1728960,643
1729980,641
1731000,639
1732020,642
1733040,641
1734060,641
1735080,643
1736100,639
1737120,639
1738140,641
1739160,641
1740180,641
1741200,642
1742220,637
1743240,639
1744260,641
1745280,640
1746300,643
1747320,643
1748340,639
1749360,640
1750380,640
1751400,639
1752420,642
1753440,641
1754460,638
1755480,641
1756500,642
1757520,640
1758540,642
1759560,639
1760580,637
1761600,640
1762620,641
1763640,641
1764660,644
1765680,639
1766700,639
1767720,641
1768740,640
1769760,640
1770780,642
1771800,638
1772820,640
1773840,641
1774860,639
1775880,641
1776900,641
1777920,637
1778940,639
1779960,642
1780980,640
1782000,642
1783020,641
1784040,638
1785060,640
1786080,640
1787100,639
1788120,642
1789140,641
1790160,639
1791180,640
1792200,639
1793220,640
1794240,642
1795260,639
1796280,639
1797300,641
1798320,640
1799340,640
1800360,642
1801380,638
1802400,639
1803420,641
1804440,640
1805460,642
1806480,642
1807500,638
1808520,639
1809540,640
1810560,639
1811580,642
1812600,641
1813620,639
1814640,640
1815660,641
1816680,640
1817700,642
1818720,641
1819740,638
1820760,641
1821780,641
1822800,641
1823820,644
1824840,639
1825860,639
1826880,641
1827900,641
1828920,641
1829940,644
1830960,639
1831980,639
1833000,641
1834020,640
1835040,642
1836060,642
1837080,639
1838100,641
1839124,642
1840144,641
1841164,643
1842184,641
1843204,639
1844220,641
1845240,642
1846260,642
1847280,644
1848300,639
1849320,639
1850340,641
1851360,641
1852380,640
1853400,643
1854420,640
1855440,640
1856460,643
1857480,641
1858500,641
1859520,643
1860540,638
1861560,640
1862580,643
1863600,641
1864620,642
1865640,642
1866660,638
1867680,639
1868700,641
1869720,640
1870740,643
1871760,642
1872780,639
1873800,642
1874820,641
1875840,640
1876860,643
1877880,639
1878900,640
1879920,643
1880940,641
1881960,641
1882980,642
1884000,638
1885020,639
1886040,641
1887060,641
1888080,641
1889100,643
1890120,639
1891140,640
1892160,641
1893180,640
1894200,642
1895220,643
1896240,639
1897260,641
1898280,641
1899300,640
1900320,642
1901340,641
1902360,637
1903380,640
1904400,640
1905420,641
1906440,643
1907460,640
1908480,638
1909500,641
1910520,640
1911540,641
1912560,643
1913580,640
1914600,640
1915620,642
1916640,640
1917660,641
1918680,641
1919700,638
1920720,638
1921740,640
1922760,640
1923780,642
1924800,642
1925820,638
1926840,640
1927860,641
1928880,640
1929900,643
1930920,642
1931940,638
1932960,640
1933980,641
1935000,640
1936020,643
1937040,638
1938060,638
1939080,641
1940100,641
1941120,640
1942140,642
1943160,639
1944180,640
1945200,642
1946220,642
1947240,641
1948260,642
1949280,638
1950300,639
1951320,640
1952340,639
1953360,641
1954380,641
1955400,638
1956420,640
1957440,641
1958460,639
1959480,642
1960500,641
1961520,638
1962540,641
1963560,642
1964580,640
1965600,644
1966620,639
1967640,638
1968660,641
1969680,640
1970700,640
1971720,642
1972740,639
1973760,639
1974780,641
1975800,640
1976820,641
1977840,642
1978860,639
1979880,641
1980900,642
1981920,640
1982940,642
1983960,642
1984980,639
1986000,640
1987020,641
1988040,640
1989060,643
1990080,642
1991100,638
1992120,640
1993140,641
1994160,640
1995180,644
1996200,641
1997220,640
1998240,642
1999260,641
2000280,641
2001300,643
2002320,638
2003340,640
2004360,642
2005380,641
2006400,642
2007420,642
2008440,638
2009460,639
2010480,641
2011500,640
2012520,643
2013540,643
2014560,639
2015580,641
2016600,641
2017620,641
2018640,643
2019660,641
2020680,639
2021700,641
2022720,642
2023740,641
2024760,643
2025780,639
2026800,638
2027820,641
2028840,641
2029860,642
2030880,644
2031900,639
2032920,640
2033940,642
2034960,641
2035980,642
2037000,642
2038020,639
2039040,641
2040060,642
2041080,640
2042100,642
2043120,642
2044140,638
2045160,641
2046180,643
2047200,641
2048220,643
2049240,641
2050260,639
2051280,641
2052300,640
2053320,641
2054340,643
2055360,640
2056380,640
2057400,642
2058420,641
2059440,641
2060460,642
2061480,638
2062500,640
2063520,643
2064540,641
2065560,642
2066580,643
2067600,639
2068620,640
2069640,641
2070660,640
2071680,643
2072700,642
2073720,639
2074740,642
2075760,641
2076780,640
2077800,643
2078820,640
2079840,640
2080860,641
2081880,641
2082900,641
2083920,643
2084940,639
2085960,639
2086980,642
2088000,641
2089020,642
2090040,644
2091060,639
2092080,639
2093100,642
2094120,640
2095140,643
2096160,643
2097180,639
2098200,640
2099220,641
2100244,640
2101264,642
2102284,641
2103304,639
2104324,641
2105340,642
2106360,642
2107380,644
2108400,639
2109420,639
2110440,641
2111460,641
2112480,641
2113500,644
2114520,639
2115540,639
2116560,641
2117580,640
2118600,641
2119620,642
2120640,639
2121660,640
2122680,642
2123700,641
2124720,642
2125740,642
2126760,638
2127780,640
2128800,641
2129820,641
2130840,643
2131860,642
2132880,638
2133900,640
2134920,641
2135940,640
2136960,643
2137980,639
2139000,639
2140020,643
2141040,641
2142060,640
2143080,642
2144100,639
2145120,639
2146140,643
2147160,641
2148180,642
2149200,642
2150220,637
2151240,639
2152260,640
2153280,640
2154300,642
2155320,643
2156340,640
2157360,640
2158380,641
2159400,640
2160420,642
2161440,642
2162460,640
2163480,642
2164500,642
2165520,641
2166540,643
2167560,639
2168580,638
2169600,641
2170620,640
2171640,641
2172660,644
2173680,640
2174700,640
2175720,642
2176740,641
2177760,642
2178780,643
2179800,640
2180820,641
2181840,642
2182860,639
2183880,642
2184900,642
2185920,638
2186940,640
2187960,641
2188980,642
2190000,643
2191020,642
2192040,639
2193060,641
2194080,641
2195100,642
2196120,645
2197140,640
2198160,640
2199180,642
2200200,641
2201220,641
2202240,642
2203260,638
2204280,639
2205300,643
2206320,642
2207340,642
2208360,643
2209380,639
2210400,640
2211420,642
2212440,641
2213460,644
2214480,643
2215500,639
2216520,641
2217540,641
2218560,640
2219580,643
2220600,641
2221620,639
2222640,642
2223660,642
2224680,641
2225700,644
2226720,639
2227740,640
2228760,643
2229780,642
2230800,642
2231820,643
2232840,639
2233860,640
2234880,642
2235900,640
2236920,642
2237940,643
2238960,639
2239980,640
2241000,641
2242020,640
2243040,642
2244060,642
2245080,639
2246100,643
2247120,642
2248140,641
2249160,643
2250180,639
2251200,639
2252220,641
2253240,641
2254260,641
2255280,644
2256300,639
2257320,638
2258340,641
2259360,640
2260380,641
2261400,642
2262420,640
2263440,641
2264460,642
2265480,641
2266500,642
2267520,642
2268540,638
2269560,640
2270580,641
2271600,639
2272620,642
2273640,641
2274660,638
2275680,640
2276700,640
2277720,640
2278740,643
2279760,642
2280780,639
2281800,641
2282820,640
2283840,640
2284860,643
2285880,639
2286900,639
2287920,641
2288940,641
2289960,641
2290980,642
2292000,637
2293020,638
2294040,641
2295060,641
2296080,642
2297100,643
2298120,638
2299140,640
2300160,641
2301180,639
2302200,641
2303220,642
2304240,638
2305260,641
2306280,641
2307300,640
2308320,642
2309340,639
2310360,638
2311380,641
2312400,641
2313420,641
2314440,643
2315460,639
2316480,639
2317500,642
2318520,640
2319540,641
2320560,642
2321580,638
2322600,640
2323620,642
2324640,640
2325660,641
2326680,642
2327700,638
2328720,640
2329740,642
2330760,641
2331780,643
2332800,642
2333820,639
2334840,641
2335860,642
2336880,641
2337900,643
2338920,640
2339940,640
2340960,642
2341980,641
2343000,640
2344020,644
2345040,639
2346060,641
2347080,642
2348100,641
2349120,642
2350140,643
2351160,639
2352180,640
2353200,642
2354220,640
2355240,643
2356260,644
2357280,639
2358300,641
2359320,641
2360340,641
2361364,643
2362384,642
2363404,640
2364424,641
2365444,641
2366460,641
2367480,644
2368500,640
2369520,639
2370540,641
2371560,641
2372580,642
2373600,644
2374620,639
2375640,639
2376660,643
2377680,641
2378700,642
2379720,644
2380740,639
2381760,640
2382780,641
2383800,640
2384820,643
2385840,642
2386860,639
2387880,641
2388900,642
2389920,641
2390940,643
2391960,641
2392980,639
2394000,641
2395020,642
2396040,642
2397060,644
2398080,639
2399100,638
2400120,641
2401140,640
2402160,640
2403180,643
2404200,639
2405220,640
2406240,643
2407260,641
2408280,641
2409300,643
2410320,638
2411340,640
2412360,642
2413380,641
2414400,642
2415420,642
2416440,638
2417460,640
2418480,641
2419500,640
2420520,642
2421540,641
2422560,639
2423580,642
2424600,641
2425620,641
2426640,643
2427660,639
2428680,639
2429700,642
2430720,641
2431740,641
2432760,643
2433780,638
2434800,639
2435820,641
2436840,640
2437860,641
2438880,643
2439900,639
2440920,640
