Tempo,Saida
128,0
8108,0
15964,0
23876,11
31840,34
39792,66
47752,104
55772,150
63788,193
71804,234
79812,269
87828,297
95848,323
103860,351
111924,375
119988,396
128060,416
136116,432
144180,448
152244,464
160308,478
168380,491
176444,501
184508,513
192572,521
200628,525
208692,534
216760,541
224820,547
232892,552
240956,553
249020,560
257084,563
265140,568
273204,567
281268,572
289332,573
297404,579
305468,575
313540,580
321612,580
329668,584
337732,581
345796,584
353860,585
361932,589
369996,586
378060,589
386132,588
394188,592
402264,588
410336,592
418396,591
426468,593
434532,591
442604,593
450668,594
458728,591
466800,593
474872,593
482940,596
491004,591
499076,594
507148,594
515220,596
523284,593
531344,595
539416,595
547488,596
555552,593
563620,596
571684,596
579756,594
587828,595
595896,594
603968,597
612036,592
620104,596
628172,595
636244,597
644316,593
652388,595
660452,596
668528,593
676592,595
684656,595
692724,598
700796,593
708868,596
716940,596
725004,596
733072,594
741144,595
749216,596
757280,594
765348,595
773420,595
781492,597
789564,593
797632,596
805704,594
813776,598
821840,593
829908,597
837980,596
846052,597
854124,594
862188,595
870260,597
878332,592
886408,596
894472,594
902540,598
910612,593
918684,596
926756,595
934824,596
942896,594
950964,596
959032,597
967100,593
975172,595
983244,595
991316,597
999384,593
1007452,596
1015572,595
1023692,595
1031812,592
1039924,595
1048044,597
1056164,592
1064284,595
1072404,594
1080524,597
1088644,592
1096764,596
1104876,595
1112996,594
1121116,595
1129236,595
1137356,598
1145476,592
1153588,596
1161708,595
1169828,596
1177948,593
1186068,595
1194188,596
1202308,592
1210428,595
1218540,594
1226660,597
1234780,593
1242904,595
1251020,596
1259140,594
1267252,594
1275372,594
1283492,596
1291612,593
1299732,595
1307852,595
1315972,596
1324092,594
1332204,595
1340324,596
1348444,592
1356564,594
1364684,594
1372804,597
1380916,592
1389036,595
1397156,595
1405276,595
1413396,593
1421516,595
1429636,596
1437756,593
1445868,595
1453988,594
1462108,596
1470228,592
1478348,595
1486468,595
1494580,593
1502700,595
1510820,594
1518940,597
1527060,592
1535180,596
1543300,594
1551420,596
1559532,593
1567652,595
1575772,596
1583892,592
1592012,595
1600132,594
1608244,596
1616364,592
1624484,595
1632604,596
1640724,593
1648844,595
1656964,595
1665084,598
1673196,592
1681316,595
1689436,596
1697556,597
1705676,593
1713796,595
1721908,597
1730028,593
1738148,594
1746268,595
1754388,597
1762508,594
1770628,596
1778748,596
1786860,596
1794980,594
1803100,595
1811220,597
1819340,593
1827460,595
1835576,595
1843692,596
1851812,593
1859932,595
1868052,596
1876172,593
1884292,595
1892412,595
1900524,598
1908644,594
1916764,598
1924888,595
1933004,596
1941124,594
1949236,595
1957356,597
1965476,592
1973596,596
1981716,595
1989836,597
1997956,593
2006076,596
2014188,597
2022308,593
2030428,596
2038548,594
2046668,598
2054788,593
2062900,596
2071020,596
2079140,596
2087260,594
2095380,595
2103500,597
2111620,593
2119740,596
2127852,595
2135976,597
2144092,594
2152212,596
2160332,597
2168452,593
2176568,595
2184684,595
2192804,597
2200924,594
2209044,596
2217164,596
2225284,596
2233404,594
2241516,595
2249636,598
2257756,593
2265880,596
2273996,595
2282116,597
2290228,595
2298356,595
2306476,597
2314596,594
2322716,596
2330836,595
2338956,598
2347076,593
2355188,596
2363308,595
2371428,596
2379548,595
2387668,595
2395792,598
2403908,592
2412028,596
2420148,595
2428268,597
2436388,593
2444508,597
2452628,598
2460748,593
2468860,595
2476980,594
2485100,598
2493220,593
2501340,596
2509460,595
2517572,596
2525692,595
2533812,595
2541932,597
2550052,592
2558172,595
2566292,595
2574412,596
2582524,594
2590644,595
2598764,596
2606884,593
2615004,594
2623124,596
2631236,598
2639356,593
2647476,596
2655596,596
2663716,596
2671836,593
2679956,596
2688076,597
2696188,594
2704308,596
2712428,595
2720548,597
2728668,593
2736788,596
2744900,596
2753020,594
2761140,595
2769260,595
2777380,598
2785500,593
2793620,596
2801740,595
2809852,596
2817976,594
2826092,595
2834212,597
2842332,592
2850452,596
2858564,594
2866684,598
2874804,593
2882924,596
2891044,596
2899164,593
2907284,595
2915404,595
2923516,598
2931636,592
2939756,596
2947876,595
2955996,596
2964116,594
2972228,595
2980348,597
2988468,592
2996588,595

