Tempo,Saida
128,0
8108,0
15964,1
23876,12
31840,31
39792,63
47752,100
55772,140
63788,181
71804,222
79812,255
87828,288
95844,316
103860,341
111924,363
119988,387
128060,407
136116,426
144180,445
152244,463
160308,477
168380,490
176444,500
184508,512
192572,523
200628,532
208692,539
216756,549
224824,553
232892,558
240956,565
249020,568
257084,574
265140,577
273208,579
281268,584
289332,586
297404,591
305476,590
313548,593
321620,593
329680,597
337744,597
345808,598
353872,600
361940,600
370004,602
378068,601
386140,605
394204,603
402280,606
410340,604
418404,607
426476,605
434540,608
442612,606
450676,609
458736,606
466804,610
474872,607
482940,610
491008,607
499076,610
507148,607
515220,610
523284,607
531340,611
539416,608
547484,610
555552,608
563620,611
571684,609
579756,611
587828,608
595892,610
603968,609
612036,610
620100,609
628172,611
636244,609
644316,610
652388,608
660452,611
668520,609
676584,611
684648,608
692716,611
700788,609
708860,610
716932,609
724992,611
733064,609
741132,610
749208,608
757268,611
765340,609
773412,610
781484,609
789556,611
797624,609
805696,610
813768,609
821832,611
829900,609
837972,611
846044,608
854116,612
862180,608
870252,611
878328,608
886396,610
894460,608
902532,610
910596,608
918668,610
926740,608
934804,610
942880,608
950948,610
959016,609
967084,610
975156,609
983228,610
991292,608
999360,610
1007432,609
1015548,610
1023668,609
1031788,610
1039900,608
1048020,610
1056140,608
1064260,610
1072380,608
1080500,610
1088620,608
1096740,610
1104852,609
1112972,610
1121092,608
1129212,609
1137332,607
1145452,610
1153564,608
1161684,609
1169804,607
1177924,609
1186044,608
1194164,609
1202284,608
1210404,610
1218516,608
1226636,609
1234756,607
1242876,610
1250996,608
1259116,609
1267228,608
1275348,609
1283468,608
1291588,609
1299708,608
1307828,609
1315948,608
1324068,609
1332180,608
1340300,609
1348420,608
1356540,609
1364660,608
1372780,609
1380892,608
1389012,609
1397132,609
1405252,609
1413372,608
1421492,609
1429612,608
1437732,609
1445844,607
1453964,609
1462084,608
1470204,609
1478324,607
1486444,608
1494556,608
1502676,608
1510796,608
1518916,608
1527036,608
1535156,608
1543276,607
1551396,609
1559508,608
1567628,608
1575748,607
1583868,608
1591988,608
1600108,608
1608220,608
1616340,608
1624460,608
1632580,607
1640700,608
1648820,608
1656940,608
1665060,608
1673172,608
1681292,607
1689412,609
1697532,607
1705652,609
1713772,607
1721884,609
1730004,607
1738124,608
1746244,607
1754364,609
1762484,607
1770604,609
1778724,606
1786836,609
1794956,606
1803076,609
1811196,606
1819316,609
1827436,606
1835548,609
1843668,606
1851788,609
1859908,606
1868028,609
1876148,606
1884268,609
1892388,606
1900500,609
1908620,606
1916740,609
1924860,606
1932980,609
1941100,606
1949212,610
1957332,606
1965452,609
1973572,605
1981692,610
1989812,606
1997932,609
2006052,606
2014164,609
2022284,606
2030404,608
2038524,606
2046644,609
2054764,607
2062876,608
2070996,606
2079116,609
2087236,607
2095356,608
2103476,607
2111596,608
2119716,607
2127828,608
2135948,607
2144068,608
2152188,607
2160308,608
2168428,606
2176540,608
2184660,606
2192780,608
2200900,607
2209020,608
2217140,607
2225260,608
2233380,607
2241492,608
2249612,607
2257732,608
2265852,607
2273972,608
2282092,606
2290204,608
2298324,607
2306444,608
2314564,606
2322684,608
2330804,607
2338924,609
2347044,607
2355156,608
2363276,607
2371396,609
2379516,606
2387636,609
2395756,606
2403876,609
2411996,606
2420116,608
2428236,606
2436356,609
2444476,606
2452596,608
2460716,606
2468828,609
2476948,606
2485068,609
2493188,607
2501308,609
2509428,606
2517540,609
2525660,607
2533780,609
2541900,607
2550020,608
2558140,606
2566260,608
2574380,606
2582492,609
2590612,607
2598732,608
2606852,607
2614972,608
2623092,608
2631204,608
2639324,607
2647444,608
2655564,607
2663684,608
2671804,607
2679924,608
2688044,607
2696156,608
2704276,607
2712396,607
2720516,607
2728636,607
2736756,607
2744868,608
2752988,607
2761108,607
2769228,607
2777348,607
2785468,607
2793588,607
2801708,607
2809820,607
2817940,607
2826060,607
2834180,607
2842300,607
2850420,606
2858532,607
2866652,607
2874772,607
2882892,607
2891012,607
2899132,607
2907252,607
2915372,608
2923484,607
2931604,607
2939724,607
2947844,607
2955964,607
2964084,607
2972196,608
2980316,607
2988436,607
2996556,606

