Tempo,Saida
128,0
8108,0
15964,1
23876,14
31840,37
39792,68
47752,107
55772,152
63788,198
71804,245
79812,288
87828,326
95844,362
103860,394
111924,422
119996,448
128068,469
136124,490
144188,510
152256,525
160316,543
168388,556
176452,568
184516,578
192580,589
200636,597
208712,606
216776,614
224836,618
232908,627
240980,630
249044,634
257108,640
265164,643
273228,644
281292,650
289356,653
297428,653
305492,655
313564,659
321636,659
329692,659
337756,662
345820,664
353884,664
361956,664
370020,666
378084,669
386148,667
394204,667
402276,669
410340,670
418404,670
426476,668
434540,671
442612,671
450676,670
458732,668
466804,671
474868,671
482940,672
491004,670
499076,672
507148,673
515220,672
523284,669
531340,672
539404,672
547468,672
555532,669
563604,671
571668,672
579740,671
587812,668
595876,670
603948,671
612020,671
620084,669
628156,671
636228,672
644300,671
652372,669
660436,670
668500,671
676564,671
684628,669
692700,670
700772,672
708844,670
716908,668
724964,670
733028,672
741100,671
749172,670
757236,670
765308,673
773380,671
781452,671
789516,670
797580,673
805652,672
813724,671
821788,671
829860,672
837924,671
845988,670
854052,670
862116,672
870188,673
878260,671
886324,671
894396,673
902468,672
910532,671
918604,671
926668,672
934740,672
942812,670
950884,670
958956,672
967028,671
975100,670
983172,670
991244,672
999308,672
1007380,671
1015500,670
1023620,671
1031732,672
1039852,671
1047972,670
1056092,670
1064212,673
1072332,671
1080452,671
1088572,670
1096684,672
1104804,672
1112924,671
1121044,669
1129164,672
1137284,672
1145396,671
1153516,669
1161636,671
1169756,673
1177876,672
1185996,671
1194116,670
1202236,672
1210348,672
1218468,671
1226588,670
1234708,672
1242828,672
1250948,672
1259060,670
1267180,671
1275300,673
1283420,672
1291540,671
1299660,670
1307780,672
1315900,673
1324012,671
1332132,670
1340252,671
1348372,672
1356492,671
1364612,670
1372724,671
1380844,673
1388964,671
1397084,671
1405204,670
1413324,673
1421444,672
1429564,671
1437676,669
1445796,672
1453916,672
1462036,671
1470156,669
1478276,671
1486388,672
1494508,671
1502628,671
1510748,670
1518868,672
1526988,672
1535108,671
1543228,669
1551340,671
1559460,671
1567580,671
1575700,669
1583820,671
1591940,672
1600060,671
1608180,670
1616300,670
1624420,672
1632540,672
1640660,670
1648780,670
1656900,672
1665012,672
1673132,671
1681252,670
1689372,671
1697492,673
1705612,671
1713724,671
1721844,670
1729964,673
1738084,672
1746204,671
1754324,670
1762444,673
1770564,672
1778676,671
1786796,670
1794916,671
1803036,673
1811156,671
1819276,671
1827388,671
1835508,673
1843628,672
1851748,671
1859868,670
1867988,673
1876108,672
1884228,672
1892340,669
1900460,671
1908580,673
1916700,672
1924820,670
1932940,671
1941052,672
1949172,672
1957292,670
1965412,670
1973532,671
1981652,672
1989772,670
1997892,670
2006004,671
2014124,673
2022244,670
2030364,669
2038484,669
2046604,672
2054716,670
2062836,669
2070956,668
2079076,671
2087196,669
2095316,668
2103436,668
2111556,671
2119668,670
2127788,669
2135908,668
2144028,670
2152148,670
2160268,669
2168380,669
2176500,669
2184620,670
2192740,668
2200860,668
2208980,669
2217100,671
2225220,670
2233332,669
2241452,669
2249572,672
2257692,671
2265812,670
2273932,669
2282044,671
2290164,671
2298284,670
2306404,668
2314524,671
2322644,670
2330764,671
2338884,668
2346996,671
2355116,671
2363236,671
2371356,668
2379476,670
2387596,670
2395708,671
2403836,669
2411956,669
2420076,671
2428196,670
2436316,669
2444436,668
2452556,670
2460668,671
2468788,669
2476908,668
2485028,670
2493148,670
2501268,669
2509380,668
2517500,670
2525620,671
2533740,669
2541860,669
2549980,669
2558100,671
2566220,671
2574332,669
2582452,670
2590572,671
2598692,671
2606812,669
2614932,670
2623044,671
2631164,673
2639284,670
2647404,669
2655524,670
2663644,672
2671764,671
2679884,671
2687996,670
2696116,672
2704236,671
2712356,671
2720476,669
2728596,672
2736708,673
2744828,671
2752948,670
2761068,671
2769188,672
2777308,672
2785428,671
2793548,670
2801660,672
2809780,672
2817900,671
2826020,669
2834140,672
2842260,673
2850372,671
2858492,669
2866612,672
2874732,672
2882852,673
2890972,671
2899092,671
2907212,672
2915324,672
2923444,670
2931564,670
2939684,671
2947804,673
2955924,671
2964036,670
2972156,671
2980276,673
2988396,672
2996516,671

