Tempo,Saida
128,0
8108,0
15964,0
23876,10
31840,27
39792,59
47752,97
55720,137
63732,178
71748,223
79756,259
87772,293
95780,325
103796,351
111860,376
119924,399
127984,421
136052,442
144116,460
152180,475
160248,491
168316,506
176380,519
184444,528
192500,540
200564,549
208628,554
216696,563
224756,567
232828,574
240892,579
248956,584
257020,588
265088,591
273152,595
281224,599
289288,601
297356,604
305428,606
313500,608
321572,609
329640,611
337704,612
345768,615
353832,614
361900,617
369972,615
378036,620
386108,617
394168,621
402240,620
410300,621
418368,622
426436,621
434500,624
442572,622
450636,624
458696,623
466768,625
474840,623
482904,624
490972,624
499044,623
507116,624
515188,622
523256,624
531320,623
539392,624
547460,625
555528,623
563596,625
571668,623
579740,626
587812,623
595876,625
603952,624
612020,625
620088,624
628156,624
636228,624
644300,623
652372,624
660436,624
668512,625
676572,624
684640,625
692708,625
700780,623
708852,625
716924,623
724984,625
733056,623
741128,624
749200,623
757264,623
765332,624
773404,623
781476,625
789548,622
797616,625
805688,622
813760,625
821824,623
829892,624
837956,625
846028,623
854092,624
862160,622
870228,625
878304,623
886376,624
894444,623
902516,623
910580,623
918652,622
926720,625
934792,622
942864,625
950936,623
959000,624
967068,623
975140,623
983212,624
991276,622
999344,624
1007412,621
1015532,624
1023652,622
1031772,624
1039884,623
1048004,622
1056124,623
1064244,622
1072364,623
1080484,622
1088604,623
1096724,623
1104836,622
1112956,624
1121076,622
1129196,625
1137316,621
1145428,624
1153540,623
1161660,623
1169780,623
1177900,622
1186020,623
1194140,622
1202260,623
1210380,623
1218492,622
1226612,623
1234732,621
1242852,624
1250972,621
1259084,623
1267196,623
1275324,623
1283444,623
1291564,622
1299684,624
1307804,621
1315924,624
1324044,622
1332156,624
1340276,623
1348396,623
1356516,623
1364636,622
1372748,623
1380860,623
1388980,623
1397100,623
1405220,622
1413340,623
1421460,621
1429580,624
1437692,622
1445812,624
1453932,622
1462052,624
1470172,623
1478292,622
1486404,623
1494524,623
1502644,624
1510764,623
1518884,623
1527004,624
1535124,622
1543244,624
1551356,622
1559476,624
1567596,622
1575716,623
1583836,623
1591956,621
1600076,623
1608188,620
1616308,624
1624428,622
1632548,624
1640668,623
1648788,623
1656908,623
1665020,622
1673140,624
1681260,623
1689380,623
1697500,623
1705620,621
1713732,623
1721852,621
1729972,625
1738092,621
1746212,623
1754332,622
1762452,622
1770572,622
1778684,622
1786804,624
1794924,622
1803044,623
1811164,623
1819284,622
1827396,623
1835516,622
1843636,624
1851756,621
1859876,624
1867996,622
1876116,623
1884236,623
1892348,622
1900468,625
1908588,621
1916708,624
1924828,621
1932948,623
1941060,621
1949180,622
1957300,623
1965420,621
1973540,622
1981660,621
1989780,622
1997900,621
2006012,621
2014132,623
2022252,620
2030372,623
2038492,621
2046612,624
2054736,621
2062844,623
2070964,623
2079084,622
2087204,623
2095324,621
2103444,623
2111564,621
2119676,623
2127796,623
2135916,621
2144036,623
2152156,620
2160276,624
2168388,620
2176508,623
2184628,622
2192748,622
2200868,622
2208988,620
2217108,623
2225228,620
2233340,623
2241460,620
2249580,622
2257700,620
2265820,620
2273940,621
2282052,620
2290172,621
2298292,620
2306412,622
2314532,621
2322652,621
2330772,622
2338892,620
2347004,623
2355124,619
2363244,623
2371364,620
2379484,622
2387604,621
2395720,621
2403836,622
2411964,620
2420084,622
2428204,621
2436324,622
2444444,623
2452564,621
2460684,623
2468796,621
2476916,623
2485036,621
2493156,623
2501276,622
2509388,622
2517500,622
2525628,621
2533748,623
2541868,620
2549988,623
2558108,621
2566228,623
2574348,621
2582460,621
2590580,621
2598700,620
2606820,621
2614940,620
2623052,622
2631164,621
2639284,621
2647404,621
2655524,619
2663644,621
2671764,619
2679884,622
2687996,619
2696116,622
2704236,619
2712356,621
2720476,620
2728596,620
2736712,621
2744828,619
2752948,621
2761068,619
2769188,621
2777308,620
2785428,620
2793548,621
2801660,620
2809780,621
2817904,618
2826020,622
2834140,619
2842260,622
2850372,620
2858492,620
2866612,621
2874732,619
2882852,622
2890972,619
2899092,622
2907212,619
2915324,621
2923444,619
2931564,620
2939684,621
2947804,619
2955924,621
2964036,618
2972156,621
2980276,620
2988396,621
2996516,621

