Tempo, Uk, xhat, Erro, Saida
5585140,0.91,0.09,3.00,550.00
5593180,0.90,0.09,0.00,550.00
5601204,0.91,0.09,0.00,550.00
5609244,0.90,0.09,0.00,551.00
5617292,0.90,0.09,-1.00,548.00
5625356,0.91,0.09,2.00,549.00
5633420,0.91,0.09,1.00,551.00
5641484,0.90,0.09,-1.00,550.00
5649540,0.91,0.09,0.00,553.00
5657588,0.90,0.09,-3.00,549.00
5665660,0.91,0.09,1.00,550.00
5673708,0.90,0.09,0.00,551.00
5681756,0.90,0.09,-1.00,549.00
5689828,0.91,0.09,1.00,552.00
5697892,0.90,0.09,-2.00,548.00
5705964,0.91,0.09,2.00,548.00
5714020,0.91,0.09,2.00,550.00
5722068,0.90,0.09,0.00,550.00
5730100,0.91,0.09,0.00,551.00
5738156,0.90,0.09,-1.00,550.00
5746212,0.91,0.09,0.00,547.00
5754260,0.91,0.09,3.00,549.00
5762324,0.91,0.09,1.00,549.00
5770388,0.91,0.09,1.00,550.00
5778440,0.91,0.09,0.00,551.00
5786484,0.90,0.09,-1.00,548.00
5794548,0.91,0.09,2.00,550.00
5802596,0.91,0.09,0.00,550.00
5810636,0.91,0.09,0.00,551.00
5818692,0.90,0.09,-1.00,552.00
5826764,0.90,0.09,-2.00,548.00
5834828,0.91,0.09,2.00,550.00
5842876,0.91,0.09,0.00,551.00
5850932,0.90,0.09,-1.00,551.00
5859004,0.90,0.09,-1.00,553.00
5867076,0.90,0.09,-3.00,550.00
5875132,0.91,0.09,0.00,551.00
5883188,0.90,0.09,-1.00,552.00
5891260,0.90,0.09,-2.00,552.00
5899324,0.90,0.09,-2.00,553.00
5907388,0.89,0.09,-3.00,550.00
5915452,0.90,0.09,0.00,549.00
5923492,0.90,0.09,1.00,552.00
5931548,0.89,0.09,-2.00,550.00
5939612,0.90,0.09,0.00,553.00
5947652,0.89,0.09,-3.00,548.00
5955724,0.91,0.09,2.00,548.00
5963784,0.90,0.09,2.00,550.00
5971820,0.90,0.09,0.00,549.00
5979868,0.90,0.09,1.00,550.00
5987908,0.90,0.09,0.00,550.00
5995940,0.90,0.09,0.00,546.00

